method,FactorNumber,RowInd,Val
JisstPCA (BIC),2,6,-0.0660681776741893
JisstPCA (BIC),2,7,-0.0439455012317477
JisstPCA (BIC),2,8,-0.0644853896957456
JisstPCA (BIC),2,9,0.0629993464095493
JisstPCA (BIC),2,10,0.01731691450376
JisstPCA (BIC),2,11,-0.0650463365114766
JisstPCA (BIC),2,12,0.0625345526031783
JisstPCA (BIC),2,13,-0.106674140530786
JisstPCA (BIC),2,14,0.936668644899456
JisstPCA (BIC),2,15,0.0540321271934336
JisstPCA (BIC),2,16,-0.0727647409885957
JisstPCA (BIC),2,17,0.146822832491921
JisstPCA (BIC),2,18,-0.169927430624636
JisstPCA (BIC),2,19,-0.019417197399657
JisstPCA (BIC),2,20,-0.081948024999331
G-JisstPCA (oracle),1,1,0.216418106527931
G-JisstPCA (oracle),1,2,0.229146261202102
G-JisstPCA (oracle),1,3,0.214486913688145
G-JisstPCA (oracle),1,4,0.233955574405006
G-JisstPCA (oracle),1,5,0.24289911037282
G-JisstPCA (oracle),1,6,0.231552977051404
G-JisstPCA (oracle),1,7,0.228632781500255
G-JisstPCA (oracle),1,8,0.222918756200313
G-JisstPCA (oracle),1,9,0.224739858346232
G-JisstPCA (oracle),1,10,0.22842402936223
G-JisstPCA (oracle),1,11,0.226693283711239
G-JisstPCA (oracle),1,12,0.227636585400964
G-JisstPCA (oracle),1,13,0.231683919759046
G-JisstPCA (oracle),1,14,0.0340490947096019
G-JisstPCA (oracle),1,15,0.233502945509584
G-JisstPCA (oracle),1,16,0.235104998610932
G-JisstPCA (oracle),1,17,0.230162509749243
G-JisstPCA (oracle),1,18,0.234876386850704
G-JisstPCA (oracle),1,19,0.228038316217012
G-JisstPCA (oracle),1,20,0.233797197231046
G-JisstPCA (oracle),2,1,-0.070689922543956
G-JisstPCA (oracle),2,2,-0.0194329790113073
G-JisstPCA (oracle),2,3,-0.00679830821082839
G-JisstPCA (oracle),2,4,-0.0849222130778484
G-JisstPCA (oracle),2,5,-0.0951360854264013
G-JisstPCA (oracle),2,6,0.109648390206549
G-JisstPCA (oracle),2,7,-0.0032918234071137
