method,FactorNumber,RowInd,Val
JisstPCA0 (BIC),2,1,-0.206338742310857
JisstPCA0 (BIC),2,2,-0.32341960203159
JisstPCA0 (BIC),2,3,-0.115677212597609
JisstPCA0 (BIC),2,4,0.0309099084125086
JisstPCA0 (BIC),2,5,-0.24459792056394
JisstPCA0 (BIC),2,6,-0.323497155670945
JisstPCA0 (BIC),2,7,-0.253908014805364
JisstPCA0 (BIC),2,8,-0.322660364759488
JisstPCA0 (BIC),2,9,-0.193216088006091
JisstPCA0 (BIC),2,10,-0.166117315554047
JisstPCA0 (BIC),2,11,-0.0167547649720688
JisstPCA0 (BIC),2,12,-0.411123688624532
JisstPCA0 (BIC),2,13,-0.148695972806994
JisstPCA0 (BIC),2,14,-0.168608610066493
JisstPCA0 (BIC),2,15,-0.169253962012759
JisstPCA0 (BIC),2,16,-0.175713580598323
JisstPCA0 (BIC),2,17,-0.167982691950089
JisstPCA0 (BIC),2,18,-0.291216606374818
JisstPCA0 (BIC),2,19,-0.0832997338801972
JisstPCA0 (BIC),2,20,-0.202912316759084
G-JisstPCA0 (oracle),1,1,0.222426162320765
G-JisstPCA0 (oracle),1,2,0.225347383141884
G-JisstPCA0 (oracle),1,3,0.234867031817666
G-JisstPCA0 (oracle),1,4,0.241260470894234
G-JisstPCA0 (oracle),1,5,0.220193057391513
G-JisstPCA0 (oracle),1,6,0.232311392469691
G-JisstPCA0 (oracle),1,7,0.24080169336911
G-JisstPCA0 (oracle),1,8,0.233566478882638
G-JisstPCA0 (oracle),1,9,0.229302934106005
G-JisstPCA0 (oracle),1,10,0.229062924728211
G-JisstPCA0 (oracle),1,11,0.229534950019484
G-JisstPCA0 (oracle),1,12,0.227654870474574
G-JisstPCA0 (oracle),1,13,0.231337904163909
G-JisstPCA0 (oracle),1,14,0.0207976434060838
G-JisstPCA0 (oracle),1,15,0.239163749517604
G-JisstPCA0 (oracle),1,16,0.234910841786548
G-JisstPCA0 (oracle),1,17,0.226239989484484
G-JisstPCA0 (oracle),1,18,0.215775128713187
G-JisstPCA0 (oracle),1,19,0.223679360334895
G-JisstPCA0 (oracle),1,20,0.21843292423184
G-JisstPCA0 (oracle),2,1,0.204927811071931
G-JisstPCA0 (oracle),2,2,0.328706281617098
G-JisstPCA0 (oracle),2,3,0.120711969647507
G-JisstPCA0 (oracle),2,4,-0.00652673049010327
G-JisstPCA0 (oracle),2,5,0.236827030103462
G-JisstPCA0 (oracle),2,6,0.318034258033854
G-JisstPCA0 (oracle),2,7,0.271105949619707
G-JisstPCA0 (oracle),2,8,0.336802084890401
G-JisstPCA0 (oracle),2,9,0.171614989666766
G-JisstPCA0 (oracle),2,10,0.148292927556752
G-JisstPCA0 (oracle),2,11,0.00410590291442359
G-JisstPCA0 (oracle),2,12,0.41380018244625
G-JisstPCA0 (oracle),2,13,0.180185228006112
G-JisstPCA0 (oracle),2,14,0.159122394796487
G-JisstPCA0 (oracle),2,15,0.165786499449823
G-JisstPCA0 (oracle),2,16,0.193860767905129
G-JisstPCA0 (oracle),2,17,0.151810291393199
G-JisstPCA0 (oracle),2,18,0.260733571335167
G-JisstPCA0 (oracle),2,19,0.0761768371378513
G-JisstPCA0 (oracle),2,20,0.220909150190331
G-JisstPCA0 (BIC),1,1,0.222426162320765
G-JisstPCA0 (BIC),1,2,0.225347383141884
G-JisstPCA0 (BIC),1,3,0.234867031817666
G-JisstPCA0 (BIC),1,4,0.241260470894234
G-JisstPCA0 (BIC),1,5,0.220193057391513
G-JisstPCA0 (BIC),1,6,0.232311392469691
G-JisstPCA0 (BIC),1,7,0.24080169336911
G-JisstPCA0 (BIC),1,8,0.233566478882638
G-JisstPCA0 (BIC),1,9,0.229302934106005
G-JisstPCA0 (BIC),1,10,0.229062924728211
G-JisstPCA0 (BIC),1,11,0.229534950019484
G-JisstPCA0 (BIC),1,12,0.227654870474574
G-JisstPCA0 (BIC),1,13,0.231337904163909
G-JisstPCA0 (BIC),1,14,0.0207976434060838
G-JisstPCA0 (BIC),1,15,0.239163749517604
G-JisstPCA0 (BIC),1,16,0.234910841786548
G-JisstPCA0 (BIC),1,17,0.226239989484484
G-JisstPCA0 (BIC),1,18,0.215775128713187
G-JisstPCA0 (BIC),1,19,0.223679360334895
G-JisstPCA0 (BIC),1,20,0.21843292423184
G-JisstPCA0 (BIC),2,1,0.204927811071931
G-JisstPCA0 (BIC),2,2,0.328706281617098
G-JisstPCA0 (BIC),2,3,0.120711969647507
G-JisstPCA0 (BIC),2,4,-0.00652673049010327
G-JisstPCA0 (BIC),2,5,0.236827030103462
G-JisstPCA0 (BIC),2,6,0.318034258033854
G-JisstPCA0 (BIC),2,7,0.271105949619707
G-JisstPCA0 (BIC),2,8,0.336802084890401
G-JisstPCA0 (BIC),2,9,0.171614989666766
G-JisstPCA0 (BIC),2,10,0.148292927556752
G-JisstPCA0 (BIC),2,11,0.00410590291442359
G-JisstPCA0 (BIC),2,12,0.41380018244625
G-JisstPCA0 (BIC),2,13,0.180185228006112
G-JisstPCA0 (BIC),2,14,0.159122394796487
G-JisstPCA0 (BIC),2,15,0.165786499449823
G-JisstPCA0 (BIC),2,16,0.193860767905129
G-JisstPCA0 (BIC),2,17,0.151810291393199
G-JisstPCA0 (BIC),2,18,0.260733571335167
G-JisstPCA0 (BIC),2,19,0.0761768371378513
G-JisstPCA0 (BIC),2,20,0.220909150190331
JisstPCA2 (oracle),1,1,0.225252557646433
JisstPCA2 (oracle),1,2,0.226420802045992
JisstPCA2 (oracle),1,3,0.233019844672762
JisstPCA2 (oracle),1,4,0.24152774150828
JisstPCA2 (oracle),1,5,0.220011132573205
JisstPCA2 (oracle),1,6,0.233533240235992
JisstPCA2 (oracle),1,7,0.238289007698522
JisstPCA2 (oracle),1,8,0.232063539788884
JisstPCA2 (oracle),1,9,0.228463706749722
JisstPCA2 (oracle),1,10,0.229659752499713
JisstPCA2 (oracle),1,11,0.228382989871394
JisstPCA2 (oracle),1,12,0.228244224853287
JisstPCA2 (oracle),1,13,0.230339288741571
JisstPCA2 (oracle),1,14,0.0180065482795954
JisstPCA2 (oracle),1,15,0.239690301660454
JisstPCA2 (oracle),1,16,0.235693854115666
JisstPCA2 (oracle),1,17,0.227820350012964
JisstPCA2 (oracle),1,18,0.215463589777231
JisstPCA2 (oracle),1,19,0.224725231325972
JisstPCA2 (oracle),1,20,0.217665239650177
JisstPCA2 (oracle),2,1,-0.0360466842263213
JisstPCA2 (oracle),2,2,0.168500077706528
JisstPCA2 (oracle),2,3,0.128404645957571
JisstPCA2 (oracle),2,4,-0.0579235106305089
JisstPCA2 (oracle),2,5,0.133726230031101
JisstPCA2 (oracle),2,6,-0.111669210552288
JisstPCA2 (oracle),2,7,0.00749171029047018
JisstPCA2 (oracle),2,8,-0.148463996717192
JisstPCA2 (oracle),2,9,-0.167591801074933
JisstPCA2 (oracle),2,10,-0.0226131829529434
JisstPCA2 (oracle),2,11,-0.044535461484244
JisstPCA2 (oracle),2,12,0.111212142714594
JisstPCA2 (oracle),2,13,0.0961980663294779
JisstPCA2 (oracle),2,14,0.90429675260374
JisstPCA2 (oracle),2,15,0.0982355585988685
JisstPCA2 (oracle),2,16,-0.0679047000015679
JisstPCA2 (oracle),2,17,-0.0994207805925515
JisstPCA2 (oracle),2,18,-0.0509889434268237
JisstPCA2 (oracle),2,19,-0.0267995847594751
JisstPCA2 (oracle),2,20,0.0243847781800213
JisstPCA2 (BIC),1,1,0.225252557646433
JisstPCA2 (BIC),1,2,0.226420802045992
JisstPCA2 (BIC),1,3,0.233019844672762
JisstPCA2 (BIC),1,4,0.24152774150828
JisstPCA2 (BIC),1,5,0.220011132573205
JisstPCA2 (BIC),1,6,0.233533240235992
JisstPCA2 (BIC),1,7,0.238289007698522
JisstPCA2 (BIC),1,8,0.232063539788884
JisstPCA2 (BIC),1,9,0.228463706749722
JisstPCA2 (BIC),1,10,0.229659752499713
JisstPCA2 (BIC),1,11,0.228382989871394
JisstPCA2 (BIC),1,12,0.228244224853287
JisstPCA2 (BIC),1,13,0.230339288741571
JisstPCA2 (BIC),1,14,0.0180065482795954
JisstPCA2 (BIC),1,15,0.239690301660454
JisstPCA2 (BIC),1,16,0.235693854115666
JisstPCA2 (BIC),1,17,0.227820350012964
JisstPCA2 (BIC),1,18,0.215463589777231
JisstPCA2 (BIC),1,19,0.224725231325972
JisstPCA2 (BIC),1,20,0.217665239650177
JisstPCA2 (BIC),2,1,-0.0360466842263213
JisstPCA2 (BIC),2,2,0.168500077706528
JisstPCA2 (BIC),2,3,0.128404645957571
JisstPCA2 (BIC),2,4,-0.0579235106305089
JisstPCA2 (BIC),2,5,0.133726230031101
JisstPCA2 (BIC),2,6,-0.111669210552288
JisstPCA2 (BIC),2,7,0.00749171029047018
JisstPCA2 (BIC),2,8,-0.148463996717192
JisstPCA2 (BIC),2,9,-0.167591801074933
JisstPCA2 (BIC),2,10,-0.0226131829529434
JisstPCA2 (BIC),2,11,-0.044535461484244
JisstPCA2 (BIC),2,12,0.111212142714594
JisstPCA2 (BIC),2,13,0.0961980663294779
JisstPCA2 (BIC),2,14,0.90429675260374
JisstPCA2 (BIC),2,15,0.0982355585988685
JisstPCA2 (BIC),2,16,-0.0679047000015679
JisstPCA2 (BIC),2,17,-0.0994207805925515
JisstPCA2 (BIC),2,18,-0.0509889434268237
JisstPCA2 (BIC),2,19,-0.0267995847594751
JisstPCA2 (BIC),2,20,0.0243847781800213
G-JisstPCA2 (oracle),1,1,0.222426162320765
G-JisstPCA2 (oracle),1,2,0.225347383141884
G-JisstPCA2 (oracle),1,3,0.234867031817666
G-JisstPCA2 (oracle),1,4,0.241260470894234
G-JisstPCA2 (oracle),1,5,0.220193057391513
G-JisstPCA2 (oracle),1,6,0.232311392469691
G-JisstPCA2 (oracle),1,7,0.24080169336911
G-JisstPCA2 (oracle),1,8,0.233566478882638
G-JisstPCA2 (oracle),1,9,0.229302934106005
G-JisstPCA2 (oracle),1,10,0.229062924728211
G-JisstPCA2 (oracle),1,11,0.229534950019484
G-JisstPCA2 (oracle),1,12,0.227654870474574
G-JisstPCA2 (oracle),1,13,0.231337904163909
G-JisstPCA2 (oracle),1,14,0.0207976434060838
G-JisstPCA2 (oracle),1,15,0.239163749517604
G-JisstPCA2 (oracle),1,16,0.234910841786548
G-JisstPCA2 (oracle),1,17,0.226239989484484
G-JisstPCA2 (oracle),1,18,0.215775128713187
G-JisstPCA2 (oracle),1,19,0.223679360334895
G-JisstPCA2 (oracle),1,20,0.21843292423184
G-JisstPCA2 (oracle),2,1,0.0239398157340972
G-JisstPCA2 (oracle),2,2,-0.0424700206158863
G-JisstPCA2 (oracle),2,3,-0.161036756146569
G-JisstPCA2 (oracle),2,4,-0.03765782415109
G-JisstPCA2 (oracle),2,5,-0.112871946382425
G-JisstPCA2 (oracle),2,6,-0.0559048576668018
G-JisstPCA2 (oracle),2,7,0.0825405620999711
G-JisstPCA2 (oracle),2,8,-0.0299383881907309
G-JisstPCA2 (oracle),2,9,0.019367798976202
G-JisstPCA2 (oracle),2,10,0.0482955321090962
G-JisstPCA2 (oracle),2,11,0.0466034307208774
G-JisstPCA2 (oracle),2,12,0.0934179642770933
G-JisstPCA2 (oracle),2,13,-0.0268859754766464
G-JisstPCA2 (oracle),2,14,-0.932066612762938
G-JisstPCA2 (oracle),2,15,-0.0958080577638604
G-JisstPCA2 (oracle),2,16,0.0964904719425338
G-JisstPCA2 (oracle),2,17,0.195817078018737
G-JisstPCA2 (oracle),2,18,0.0123499256781219
G-JisstPCA2 (oracle),2,19,0.0715883858826514
G-JisstPCA2 (oracle),2,20,-0.0388435345151057
G-JisstPCA2 (BIC),1,1,0.222426162320765
G-JisstPCA2 (BIC),1,2,0.225347383141884
G-JisstPCA2 (BIC),1,3,0.234867031817666
G-JisstPCA2 (BIC),1,4,0.241260470894234
G-JisstPCA2 (BIC),1,5,0.220193057391513
G-JisstPCA2 (BIC),1,6,0.232311392469691
G-JisstPCA2 (BIC),1,7,0.24080169336911
G-JisstPCA2 (BIC),1,8,0.233566478882638
G-JisstPCA2 (BIC),1,9,0.229302934106005
G-JisstPCA2 (BIC),1,10,0.229062924728211
G-JisstPCA2 (BIC),1,11,0.229534950019484
G-JisstPCA2 (BIC),1,12,0.227654870474574
G-JisstPCA2 (BIC),1,13,0.231337904163909
G-JisstPCA2 (BIC),1,14,0.0207976434060838
G-JisstPCA2 (BIC),1,15,0.239163749517604
G-JisstPCA2 (BIC),1,16,0.234910841786548
G-JisstPCA2 (BIC),1,17,0.226239989484484
G-JisstPCA2 (BIC),1,18,0.215775128713187
G-JisstPCA2 (BIC),1,19,0.223679360334895
G-JisstPCA2 (BIC),1,20,0.21843292423184
G-JisstPCA2 (BIC),2,1,0.0239398157340972
G-JisstPCA2 (BIC),2,2,-0.0424700206158863
G-JisstPCA2 (BIC),2,3,-0.161036756146569
G-JisstPCA2 (BIC),2,4,-0.03765782415109
G-JisstPCA2 (BIC),2,5,-0.112871946382425
G-JisstPCA2 (BIC),2,6,-0.0559048576668018
G-JisstPCA2 (BIC),2,7,0.0825405620999711
G-JisstPCA2 (BIC),2,8,-0.0299383881907309
G-JisstPCA2 (BIC),2,9,0.019367798976202
G-JisstPCA2 (BIC),2,10,0.0482955321090962
G-JisstPCA2 (BIC),2,11,0.0466034307208774
G-JisstPCA2 (BIC),2,12,0.0934179642770933
G-JisstPCA2 (BIC),2,13,-0.0268859754766464
G-JisstPCA2 (BIC),2,14,-0.932066612762938
G-JisstPCA2 (BIC),2,15,-0.0958080577638604
G-JisstPCA2 (BIC),2,16,0.0964904719425338
G-JisstPCA2 (BIC),2,17,0.195817078018737
G-JisstPCA2 (BIC),2,18,0.0123499256781219
G-JisstPCA2 (BIC),2,19,0.0715883858826514
G-JisstPCA2 (BIC),2,20,-0.0388435345151057
iHOSVD,1,1,0.231244580229318
iHOSVD,1,2,0.221494960715679
iHOSVD,1,3,0.225130055334225
iHOSVD,1,4,0.236879549821653
iHOSVD,1,5,0.221753167103137
iHOSVD,1,6,0.226706931933906
iHOSVD,1,7,0.239438973978891
iHOSVD,1,8,0.231262585955673
iHOSVD,1,9,0.229413494916885
iHOSVD,1,10,0.23068978769712
iHOSVD,1,11,0.227206087080925
iHOSVD,1,12,0.232335880791274
iHOSVD,1,13,0.229179068627778
iHOSVD,1,14,0.0386812633780773
iHOSVD,1,15,0.238188031339259
iHOSVD,1,16,0.235343398373585
iHOSVD,1,17,0.228971629818172
iHOSVD,1,18,0.218495217554685
iHOSVD,1,19,0.226908282795492
iHOSVD,1,20,0.223697977179319
iHOSVD,2,1,-0.0581172745042159
iHOSVD,2,2,0.00832056413046485
iHOSVD,2,3,-0.0238411418691452
iHOSVD,2,4,-0.163775401622552
iHOSVD,2,5,-0.0452313050165332
iHOSVD,2,6,0.0630478143366738
iHOSVD,2,7,-0.0884801760050559
iHOSVD,2,8,0.0410892154618629
iHOSVD,2,9,-0.0318815889881342
iHOSVD,2,10,0.0149252533805666
iHOSVD,2,11,0.00775671166337922
iHOSVD,2,12,-0.0624918710068768
iHOSVD,2,13,-0.104408316823518
iHOSVD,2,14,0.949401369981253
iHOSVD,2,15,0.0907351705190941
iHOSVD,2,16,-0.0466136758369055
iHOSVD,2,17,-0.0144044772066383
iHOSVD,2,18,0.117686528770655
iHOSVD,2,19,0.0629787096016433
iHOSVD,2,20,0.0878983286725922
iHOOI,1,1,-0.224742109306989
iHOOI,1,2,-0.226528874410507
iHOOI,1,3,-0.231104791861765
iHOOI,1,4,-0.24040953566451
iHOOI,1,5,-0.220373663378963
iHOOI,1,6,-0.231393235581776
iHOOI,1,7,-0.240728274324137
iHOOI,1,8,-0.235719576737243
iHOOI,1,9,-0.228674533504194
iHOOI,1,10,-0.229288066787692
iHOOI,1,11,-0.226314559138818
iHOOI,1,12,-0.229038763885308
iHOOI,1,13,-0.231613023689367
iHOOI,1,14,-0.0189209707974424
iHOOI,1,15,-0.238503496622591
iHOOI,1,16,-0.235066177114984
iHOOI,1,17,-0.226934948863236
iHOOI,1,18,-0.217189366405415
iHOOI,1,19,-0.223171302304611
iHOOI,1,20,-0.219516385372113
iHOOI,2,1,0.00461438992032833
iHOOI,2,2,-0.198421976894985
iHOOI,2,3,-0.21085974563737
iHOOI,2,4,0.21080612661193
iHOOI,2,5,0.104722764681989
iHOOI,2,6,-0.264692554960132
iHOOI,2,7,0.149326959534377
iHOOI,2,8,0.173231416974766
iHOOI,2,9,0.0487009543406049
iHOOI,2,10,0.108789568435023
iHOOI,2,11,0.0168132828823844
iHOOI,2,12,-0.102840106976541
iHOOI,2,13,0.0492877502780211
iHOOI,2,14,-0.762179407892712
iHOOI,2,15,-0.278987806092305
iHOOI,2,16,0.151484166431701
iHOOI,2,17,-0.0908827660882313
iHOOI,2,18,0.140149465324064
iHOOI,2,19,0.02346640966457
iHOOI,2,20,0.0268955420929413
