truth,1,1,0.188982236504614
truth,1,2,0
truth,1,3,0
truth,1,4,0
truth,1,5,0.188982236504614
truth,1,6,0.188982236504614
truth,1,7,0.188982236504614
truth,1,8,0.188982236504614
truth,1,9,0.188982236504614
truth,1,10,0.188982236504614
truth,1,11,0.188982236504614
truth,1,12,0.188982236504614
truth,1,13,0
truth,1,14,0
truth,1,15,0
truth,1,16,0.188982236504614
truth,1,17,0.188982236504614
truth,1,18,0
truth,1,19,0.188982236504614
truth,1,20,0.188982236504614
truth,1,21,0
truth,1,22,0
truth,1,23,0.188982236504614
truth,1,24,0.188982236504614
truth,1,25,0
truth,1,26,0.188982236504614
truth,1,27,0.188982236504614
truth,1,28,0
truth,1,29,0.188982236504614
truth,1,30,0.188982236504614
truth,1,31,0.188982236504614
truth,1,32,0.188982236504614
truth,1,33,0.188982236504614
truth,1,34,0.188982236504614
truth,1,35,0
truth,1,36,0.188982236504614
truth,1,37,0.188982236504614
truth,1,38,0.188982236504614
truth,1,39,0.188982236504614
truth,1,40,0.188982236504614
truth,2,1,0
truth,2,2,0.288675134594813
truth,2,3,0.288675134594813
truth,2,4,0.288675134594813
truth,2,5,0
truth,2,6,0
truth,2,7,0
truth,2,8,0
truth,2,9,0
truth,2,10,0
truth,2,11,0
truth,2,12,0
truth,2,13,0.288675134594813
truth,2,14,0.288675134594813
truth,2,15,0.288675134594813
truth,2,16,0
truth,2,17,0
truth,2,18,0.288675134594813
truth,2,19,0
truth,2,20,0
truth,2,21,0.288675134594813
truth,2,22,0.288675134594813
truth,2,23,0
truth,2,24,0
truth,2,25,0.288675134594813
truth,2,26,0
truth,2,27,0
truth,2,28,0.288675134594813
truth,2,29,0
truth,2,30,0
truth,2,31,0
truth,2,32,0
truth,2,33,0
truth,2,34,0
truth,2,35,0.288675134594813
truth,2,36,0
truth,2,37,0
truth,2,38,0
truth,2,39,0
truth,2,40,0
JisstPCA (oracle),1,1,0.184471210124604
JisstPCA (oracle),1,2,0.0331621184226127
JisstPCA (oracle),1,3,0.0220666365326644
JisstPCA (oracle),1,4,0.0265681740341641
JisstPCA (oracle),1,5,0.181006378891137
JisstPCA (oracle),1,6,0.194514985504076
JisstPCA (oracle),1,7,0.18112933766202
JisstPCA (oracle),1,8,0.185520634138734
JisstPCA (oracle),1,9,0.18494614287739
JisstPCA (oracle),1,10,0.185050634819714
JisstPCA (oracle),1,11,0.194337724445407
JisstPCA (oracle),1,12,0.189554143427306
JisstPCA (oracle),1,13,0.0248285697471768
JisstPCA (oracle),1,14,0.0262750033267937
JisstPCA (oracle),1,15,0.0411314084711482
JisstPCA (oracle),1,16,0.194713891538852
JisstPCA (oracle),1,17,0.187537253618776
JisstPCA (oracle),1,18,0.0293249262220233
JisstPCA (oracle),1,19,0.189333843757346
JisstPCA (oracle),1,20,0.176147075720648
JisstPCA (oracle),1,21,0.0315730653098429
JisstPCA (oracle),1,22,0.0293603314298385
JisstPCA (oracle),1,23,0.190388730663212
JisstPCA (oracle),1,24,0.186281828895907
JisstPCA (oracle),1,25,0.038127245552987
JisstPCA (oracle),1,26,0.181161761423004
JisstPCA (oracle),1,27,0.19299977498406
JisstPCA (oracle),1,28,0.0433876566109108
JisstPCA (oracle),1,29,0.190865335877452
JisstPCA (oracle),1,30,0.188270391121155
JisstPCA (oracle),1,31,0.182054902358345
JisstPCA (oracle),1,32,0.192994767131378
JisstPCA (oracle),1,33,0.192837022085913
JisstPCA (oracle),1,34,0.190832980670401
JisstPCA (oracle),1,35,0.0342206936257433
JisstPCA (oracle),1,36,0.183908073035899
JisstPCA (oracle),1,37,0.192107489671495
JisstPCA (oracle),1,38,0.195626718633249
JisstPCA (oracle),1,39,0.177727189970992
JisstPCA (oracle),1,40,0.189871828761775
JisstPCA (oracle),2,1,-0.0199075463703548
JisstPCA (oracle),2,2,0.285202117511301
JisstPCA (oracle),2,3,0.293595381047877
JisstPCA (oracle),2,4,0.276560238217113
JisstPCA (oracle),2,5,-0.0200135605323403
JisstPCA (oracle),2,6,-0.0241276613248141
JisstPCA (oracle),2,7,-0.00354884052349332
JisstPCA (oracle),2,8,-0.0271600638068012
JisstPCA (oracle),2,9,-0.0593280382988662
JisstPCA (oracle),2,10,-0.0205055736183253
JisstPCA (oracle),2,11,-0.0283287584504655
JisstPCA (oracle),2,12,0.0216883118117116
JisstPCA (oracle),2,13,0.289519013927291
JisstPCA (oracle),2,14,0.301358486890727
JisstPCA (oracle),2,15,0.276757510194552
JisstPCA (oracle),2,16,-0.00140143695705578
JisstPCA (oracle),2,17,-0.0189859765877912
JisstPCA (oracle),2,18,0.27417030971163
JisstPCA (oracle),2,19,-0.0280136188884085
JisstPCA (oracle),2,20,-0.00564084533221581
JisstPCA (oracle),2,21,0.282957564089904
JisstPCA (oracle),2,22,0.298573235446784
JisstPCA (oracle),2,23,-0.0362162632021012
JisstPCA (oracle),2,24,-0.0228600181658032
JisstPCA (oracle),2,25,0.284216499048515
JisstPCA (oracle),2,26,-0.0240813122061382
JisstPCA (oracle),2,27,-0.0189781778114365
JisstPCA (oracle),2,28,0.253939894540204
JisstPCA (oracle),2,29,-0.0267297133466415
JisstPCA (oracle),2,30,-0.011243759584108
JisstPCA (oracle),2,31,-0.0201507575466341
JisstPCA (oracle),2,32,-0.0311680123333672
JisstPCA (oracle),2,33,-0.0546792146183912
JisstPCA (oracle),2,34,0.0191108650639025
JisstPCA (oracle),2,35,0.306181057989507
JisstPCA (oracle),2,36,-0.0122979085056065
JisstPCA (oracle),2,37,0.00520018832013947
JisstPCA (oracle),2,38,-0.0237840594253838
JisstPCA (oracle),2,39,-0.0244968259000861
JisstPCA (oracle),2,40,-0.0560190191796488
JisstPCA (BIC),1,1,0.184471210124604
JisstPCA (BIC),1,2,0.0331621184226127
JisstPCA (BIC),1,3,0.0220666365326644
JisstPCA (BIC),1,4,0.0265681740341641
JisstPCA (BIC),1,5,0.181006378891137
JisstPCA (BIC),1,6,0.194514985504076
JisstPCA (BIC),1,7,0.18112933766202
JisstPCA (BIC),1,8,0.185520634138734
JisstPCA (BIC),1,9,0.18494614287739
JisstPCA (BIC),1,10,0.185050634819714
JisstPCA (BIC),1,11,0.194337724445407
JisstPCA (BIC),1,12,0.189554143427306
JisstPCA (BIC),1,13,0.0248285697471768
JisstPCA (BIC),1,14,0.0262750033267937
JisstPCA (BIC),1,15,0.0411314084711482
JisstPCA (BIC),1,16,0.194713891538852
JisstPCA (BIC),1,17,0.187537253618776
JisstPCA (BIC),1,18,0.0293249262220233
JisstPCA (BIC),1,19,0.189333843757346
JisstPCA (BIC),1,20,0.176147075720648
JisstPCA (BIC),1,21,0.0315730653098429
JisstPCA (BIC),1,22,0.0293603314298385
JisstPCA (BIC),1,23,0.190388730663212
JisstPCA (BIC),1,24,0.186281828895907
