"scenario","orthogonal","SNR","seed","method","factor.name","factor.number","err"
1,1,6.25,1,"G-JisstPCA0 (BIC)","V",2,0.0585271215189988
1,1,6.25,1,"G-JisstPCA0 (BIC)","W",2,0.0695526628054784
1,1,6.25,1,"G-JisstPCA0 (oracle)","u",1,0.0600695326192293
1,1,6.25,1,"G-JisstPCA0 (oracle)","V",1,0.0634256919817827
1,1,6.25,1,"G-JisstPCA0 (oracle)","W",1,0.0602507019163675
1,1,6.25,1,"G-JisstPCA0 (oracle)","u",2,0.0814532858533525
1,1,6.25,1,"G-JisstPCA0 (oracle)","V",2,0.0585271215189988
1,1,6.25,1,"G-JisstPCA0 (oracle)","W",2,0.0695526628054784
1,1,6.25,1,"JisstPCA1 (BIC)","u",1,0.0600531575252495
1,1,6.25,1,"JisstPCA1 (BIC)","V",1,0.0634313555370889
1,1,6.25,1,"JisstPCA1 (BIC)","W",1,0.0602452405963282
1,1,6.25,1,"JisstPCA1 (BIC)","u",2,0.0805779922361636
1,1,6.25,1,"JisstPCA1 (BIC)","V",2,0.0571375317664311
1,1,6.25,1,"JisstPCA1 (BIC)","W",2,0.0679307866618585
1,1,6.25,1,"JisstPCA1 (oracle)","u",1,0.0600531575252495
1,1,6.25,1,"JisstPCA1 (oracle)","V",1,0.0634313555370889
1,1,6.25,1,"JisstPCA1 (oracle)","W",1,0.0602452405963282
1,1,6.25,1,"JisstPCA1 (oracle)","u",2,0.0805779922361636
1,1,6.25,1,"JisstPCA1 (oracle)","V",2,0.0571375317664311
1,1,6.25,1,"JisstPCA1 (oracle)","W",2,0.0679307866618585
1,1,6.25,1,"G-JisstPCA1 (BIC)","u",1,0.0600695326192293
1,1,6.25,1,"G-JisstPCA1 (BIC)","V",1,0.0634256919817827
1,1,6.25,1,"G-JisstPCA1 (BIC)","W",1,0.0602507019163675
1,1,6.25,1,"G-JisstPCA1 (BIC)","u",2,0.0811005388959548
1,1,6.25,1,"G-JisstPCA1 (BIC)","V",2,0.0570925499737838
1,1,6.25,1,"G-JisstPCA1 (BIC)","W",2,0.0680055027765661
1,1,6.25,1,"G-JisstPCA1 (oracle)","u",1,0.0600695326192293
1,1,6.25,1,"G-JisstPCA1 (oracle)","V",1,0.0634256919817827
1,1,6.25,1,"G-JisstPCA1 (oracle)","W",1,0.0602507019163675
1,1,6.25,1,"G-JisstPCA1 (oracle)","u",2,0.0811005388959548
1,1,6.25,1,"G-JisstPCA1 (oracle)","V",2,0.0570925499737838
1,1,6.25,1,"G-JisstPCA1 (oracle)","W",2,0.0680055027765661
1,1,6.25,1,"iHOSVD","u",1,0.0612936579387568
1,1,6.25,1,"iHOSVD","V",1,0.997728824973785
1,1,6.25,1,"iHOSVD","W",1,0.250571177349151
1,1,6.25,1,"iHOSVD","u",2,0.0856624972237401
1,1,6.25,1,"iHOSVD","V",2,0.997659215866325
1,1,6.25,1,"iHOSVD","W",2,0.251013047721681
1,1,6.25,1,"iHOOI","u",1,0.0609495580281039
1,1,6.25,1,"iHOOI","V",1,0.987567871188339
1,1,6.25,1,"iHOOI","W",1,0.242756166914599
1,1,6.25,1,"iHOOI","u",2,0.0818542333398444
1,1,6.25,1,"iHOOI","V",2,0.987498051102847
1,1,6.25,1,"iHOOI","W",2,0.244106806552554
1,1,8.5,1,"JisstPCA0 (BIC)","u",1,0.0441749189903803
1,1,8.5,1,"JisstPCA0 (BIC)","V",1,0.0465325881039306
1,1,8.5,1,"JisstPCA0 (BIC)","W",1,0.0439403556999914
1,1,8.5,1,"JisstPCA0 (BIC)","u",2,0.059547707921911
1,1,8.5,1,"JisstPCA0 (BIC)","V",2,0.0430292075027135
1,1,8.5,1,"JisstPCA0 (BIC)","W",2,0.0513905801715858
1,1,8.5,1,"JisstPCA0 (oracle)","u",1,0.0441749189903803
1,1,8.5,1,"JisstPCA0 (oracle)","V",1,0.0465325881039306
1,1,8.5,1,"JisstPCA0 (oracle)","W",1,0.0439403556999914
1,1,8.5,1,"JisstPCA0 (oracle)","u",2,0.059547707921911
1,1,8.5,1,"JisstPCA0 (oracle)","V",2,0.0430292075027135
1,1,8.5,1,"JisstPCA0 (oracle)","W",2,0.0513905801715858
1,1,8.5,1,"G-JisstPCA0 (BIC)","u",1,0.0441820703906581
1,1,8.5,1,"G-JisstPCA0 (BIC)","V",1,0.0465307163029301
1,1,8.5,1,"G-JisstPCA0 (BIC)","W",1,0.0439425248405307
1,1,8.5,1,"G-JisstPCA0 (BIC)","u",2,0.0599232070649647
1,1,8.5,1,"G-JisstPCA0 (BIC)","V",2,0.0430017625219226
1,1,8.5,1,"G-JisstPCA0 (BIC)","W",2,0.0514197812023634
1,1,8.5,1,"G-JisstPCA0 (oracle)","u",1,0.0441820703906581
1,1,8.5,1,"G-JisstPCA0 (oracle)","V",1,0.0465307163029301
1,1,8.5,1,"G-JisstPCA0 (oracle)","W",1,0.0439425248405307
1,1,8.5,1,"G-JisstPCA0 (oracle)","u",2,0.0599232070649647
1,1,8.5,1,"G-JisstPCA0 (oracle)","V",2,0.0430017625219226
1,1,8.5,1,"G-JisstPCA0 (oracle)","W",2,0.0514197812023634
1,1,8.5,1,"JisstPCA1 (BIC)","u",1,0.0441749189903803
1,1,8.5,1,"JisstPCA1 (BIC)","V",1,0.0465325881039306
1,1,8.5,1,"JisstPCA1 (BIC)","W",1,0.0439403556999914
1,1,8.5,1,"JisstPCA1 (BIC)","u",2,0.0593277289789446
1,1,8.5,1,"JisstPCA1 (BIC)","V",2,0.0419407695239212
1,1,8.5,1,"JisstPCA1 (BIC)","W",2,0.0502236898926939
1,1,8.5,1,"JisstPCA1 (oracle)","u",1,0.0441749189903803
1,1,8.5,1,"JisstPCA1 (oracle)","V",1,0.0465325881039306
1,1,8.5,1,"JisstPCA1 (oracle)","W",1,0.0439403556999914
1,1,8.5,1,"JisstPCA1 (oracle)","u",2,0.0593277289789446
1,1,8.5,1,"JisstPCA1 (oracle)","V",2,0.0419407695239212
1,1,8.5,1,"JisstPCA1 (oracle)","W",2,0.0502236898926939
1,1,8.5,1,"G-JisstPCA1 (BIC)","u",1,0.0441820703906581
1,1,8.5,1,"G-JisstPCA1 (BIC)","V",1,0.0465307163029301
1,1,8.5,1,"G-JisstPCA1 (BIC)","W",1,0.0439425248405307
1,1,8.5,1,"G-JisstPCA1 (BIC)","u",2,0.0597095384097596
1,1,8.5,1,"G-JisstPCA1 (BIC)","V",2,0.0419170379906154
1,1,8.5,1,"G-JisstPCA1 (BIC)","W",2,0.0502635502036482
1,1,8.5,1,"G-JisstPCA1 (oracle)","u",1,0.0441820703906581
1,1,8.5,1,"G-JisstPCA1 (oracle)","V",1,0.0465307163029301
1,1,8.5,1,"G-JisstPCA1 (oracle)","W",1,0.0439425248405307
1,1,8.5,1,"G-JisstPCA1 (oracle)","u",2,0.0597095384097596
1,1,8.5,1,"G-JisstPCA1 (oracle)","V",2,0.0419170379906154
1,1,8.5,1,"G-JisstPCA1 (oracle)","W",2,0.0502635502036482
1,1,8.5,1,"iHOSVD","u",1,0.0447863288253221
1,1,8.5,1,"iHOSVD","V",1,0.996150796406589
1,1,8.5,1,"iHOSVD","W",1,0.173645496470199
1,1,8.5,1,"iHOSVD","u",2,0.0619667617109082
1,1,8.5,1,"iHOSVD","V",2,0.996111238565347
1,1,8.5,1,"iHOSVD","W",2,0.174404418884079
1,1,8.5,1,"iHOOI","u",1,0.0447855956232138
1,1,8.5,1,"iHOOI","V",1,0.987113110790635
1,1,8.5,1,"iHOOI","W",1,0.169364836724202
1,1,8.5,1,"iHOOI","u",2,0.0601903934146
1,1,8.5,1,"iHOOI","V",2,0.987075743879287
1,1,8.5,1,"iHOOI","W",2,0.170758007949737
1,1,12.5,1,"JisstPCA0 (BIC)","u",1,0.0300465382011004
1,1,12.5,1,"JisstPCA0 (BIC)","V",1,0.0315743504665843
1,1,12.5,1,"JisstPCA0 (BIC)","W",1,0.0296763070603678
1,1,12.5,1,"JisstPCA0 (BIC)","u",2,0.0405067944254529
1,1,12.5,1,"JisstPCA0 (BIC)","V",2,0.0292174932556087
1,1,12.5,1,"JisstPCA0 (BIC)","W",2,0.0351261474800905
1,1,12.5,1,"JisstPCA0 (oracle)","u",1,0.0300465382011004
1,1,12.5,1,"JisstPCA0 (oracle)","V",1,0.0315743504665843
1,1,12.5,1,"JisstPCA0 (oracle)","W",1,0.0296763070603678
1,1,12.5,1,"JisstPCA0 (oracle)","u",2,0.0405067944254529
1,1,12.5,1,"JisstPCA0 (oracle)","V",2,0.0292174932556087
1,1,12.5,1,"JisstPCA0 (oracle)","W",2,0.0351261474800905
1,1,12.5,1,"G-JisstPCA0 (BIC)","u",1,0.0300490662725064
1,1,12.5,1,"G-JisstPCA0 (BIC)","V",1,0.0315738660464278
1,1,12.5,1,"G-JisstPCA0 (BIC)","W",1,0.02967697955851
1,1,12.5,1,"G-JisstPCA0 (BIC)","u",2,0.0407661638206104
1,1,12.5,1,"G-JisstPCA0 (BIC)","V",2,0.0292050461240242
1,1,12.5,1,"G-JisstPCA0 (BIC)","W",2,0.0351396550239687
1,1,12.5,1,"G-JisstPCA0 (oracle)","u",1,0.0300490662725064
1,1,12.5,1,"G-JisstPCA0 (oracle)","V",1,0.0315738660464278
1,1,12.5,1,"G-JisstPCA0 (oracle)","W",1,0.02967697955851
1,1,12.5,1,"G-JisstPCA0 (oracle)","u",2,0.0407661638206104
1,1,12.5,1,"G-JisstPCA0 (oracle)","V",2,0.0292050461240242
1,1,12.5,1,"G-JisstPCA0 (oracle)","W",2,0.0351396550239687
1,1,12.5,1,"JisstPCA1 (BIC)","u",1,0.0300465382011004
1,1,12.5,1,"JisstPCA1 (BIC)","V",1,0.0315743504665843
1,1,12.5,1,"JisstPCA1 (BIC)","W",1,0.0296763070603678
1,1,12.5,1,"JisstPCA1 (BIC)","u",2,0.0403903553213894
1,1,12.5,1,"JisstPCA1 (BIC)","V",2,0.0284620161316647
1,1,12.5,1,"JisstPCA1 (BIC)","W",2,0.03433882731868
1,1,12.5,1,"JisstPCA1 (oracle)","u",1,0.0300465382011004
1,1,12.5,1,"JisstPCA1 (oracle)","V",1,0.0315743504665843
1,1,12.5,1,"JisstPCA1 (oracle)","W",1,0.0296763070603678
1,1,12.5,1,"JisstPCA1 (oracle)","u",2,0.0403903553213894
1,1,12.5,1,"JisstPCA1 (oracle)","V",2,0.0284620161316647
1,1,12.5,1,"JisstPCA1 (oracle)","W",2,0.03433882731868
1,1,12.5,1,"G-JisstPCA1 (BIC)","u",1,0.0300490662725064
1,1,12.5,1,"G-JisstPCA1 (BIC)","V",1,0.0315738660464278
1,1,12.5,1,"G-JisstPCA1 (BIC)","W",1,0.02967697955851
1,1,12.5,1,"G-JisstPCA1 (BIC)","u",2,0.0406510774513455
1,1,12.5,1,"G-JisstPCA1 (BIC)","V",2,0.0284512774625826
1,1,12.5,1,"G-JisstPCA1 (BIC)","W",2,0.0343570311917884
1,1,12.5,1,"G-JisstPCA1 (oracle)","u",1,0.0300490662725064
1,1,12.5,1,"G-JisstPCA1 (oracle)","V",1,0.0315738660464278
1,1,12.5,1,"G-JisstPCA1 (oracle)","W",1,0.02967697955851
1,1,12.5,1,"G-JisstPCA1 (oracle)","u",2,0.0406510774513455
1,1,12.5,1,"G-JisstPCA1 (oracle)","V",2,0.0284512774625826
1,1,12.5,1,"G-JisstPCA1 (oracle)","W",2,0.0343570311917884
1,1,12.5,1,"iHOSVD","u",1,0.0303598706044067
1,1,12.5,1,"iHOSVD","V",1,0.994004064451735
1,1,12.5,1,"iHOSVD","W",1,0.110952884860388
1,1,12.5,1,"iHOSVD","u",2,0.0416211702245031
1,1,12.5,1,"iHOSVD","V",2,0.99398564482107
1,1,12.5,1,"iHOSVD","W",2,0.111765813594614
1,1,12.5,1,"iHOOI","u",1,0.0304365424884114
1,1,12.5,1,"iHOOI","V",1,0.986684531491502
1,1,12.5,1,"iHOOI","W",1,0.108963366579146
1,1,12.5,1,"iHOOI","u",2,0.0409226233918663
1,1,12.5,1,"iHOOI","V",2,0.986667353041954
1,1,12.5,1,"iHOOI","W",2,0.110189109359701
1,1,25,1,"JisstPCA0 (BIC)","u",1,0.0150251699948575
1,1,25,1,"JisstPCA0 (BIC)","V",1,0.0157491501662733
1,1,25,1,"JisstPCA0 (BIC)","W",1,0.0147376212046172
1,1,25,1,"JisstPCA0 (BIC)","u",2,0.0202620196556993
1,1,25,1,"JisstPCA0 (BIC)","V",2,0.0145781515624519
1,1,25,1,"JisstPCA0 (BIC)","W",2,0.0176614446405658
1,1,25,1,"JisstPCA0 (oracle)","u",1,0.0150251699948575
1,1,25,1,"JisstPCA0 (oracle)","V",1,0.0157491501662733
1,1,25,1,"JisstPCA0 (oracle)","W",1,0.0147376212046172
1,1,25,1,"JisstPCA0 (oracle)","u",2,0.0202620196556993
1,1,25,1,"JisstPCA0 (oracle)","V",2,0.0145781515624519
1,1,25,1,"JisstPCA0 (oracle)","W",2,0.0176614446405658
1,1,25,1,"G-JisstPCA0 (BIC)","u",1,0.0150255882806017
1,1,25,1,"G-JisstPCA0 (BIC)","V",1,0.0157491029129491
1,1,25,1,"G-JisstPCA0 (BIC)","W",1,0.0147377029981829
1,1,25,1,"G-JisstPCA0 (BIC)","u",2,0.0203962620119768
1,1,25,1,"G-JisstPCA0 (BIC)","V",2,0.0145751057401794
1,1,25,1,"G-JisstPCA0 (BIC)","W",2,0.0176648201573087
1,1,25,1,"G-JisstPCA0 (oracle)","u",1,0.0150255882806017
1,1,25,1,"G-JisstPCA0 (oracle)","V",1,0.0157491029129491
1,1,25,1,"G-JisstPCA0 (oracle)","W",1,0.0147377029981829
1,1,25,1,"G-JisstPCA0 (oracle)","u",2,0.0203962620119768
1,1,25,1,"G-JisstPCA0 (oracle)","V",2,0.0145751057401794
1,1,25,1,"G-JisstPCA0 (oracle)","W",2,0.0176648201573087
1,1,25,1,"JisstPCA1 (BIC)","u",1,0.0150251699948575
1,1,25,1,"JisstPCA1 (BIC)","V",1,0.0157491501662733
1,1,25,1,"JisstPCA1 (BIC)","W",1,0.0147376212046172
1,1,25,1,"JisstPCA1 (BIC)","u",2,0.0202223747490627
1,1,25,1,"JisstPCA1 (BIC)","V",2,0.0141933274950953
1,1,25,1,"JisstPCA1 (BIC)","W",2,0.0172780884068477
1,1,25,1,"JisstPCA1 (oracle)","u",1,0.0150251699948575
1,1,25,1,"JisstPCA1 (oracle)","V",1,0.0157491501662733
1,1,25,1,"JisstPCA1 (oracle)","W",1,0.0147376212046172
1,1,25,1,"JisstPCA1 (oracle)","u",2,0.0202223747490627
1,1,25,1,"JisstPCA1 (oracle)","V",2,0.0141933274950953
1,1,25,1,"JisstPCA1 (oracle)","W",2,0.0172780884068477
1,1,25,1,"G-JisstPCA1 (BIC)","u",1,0.0150255882806017
1,1,25,1,"G-JisstPCA1 (BIC)","V",1,0.0157491029129491
1,1,25,1,"G-JisstPCA1 (BIC)","W",1,0.0147377029981829
1,1,25,1,"G-JisstPCA1 (BIC)","u",2,0.0203558342797914
1,1,25,1,"G-JisstPCA1 (BIC)","V",2,0.0141907044064265
1,1,25,1,"G-JisstPCA1 (BIC)","W",2,0.0172825750281531
1,1,25,1,"G-JisstPCA1 (oracle)","u",1,0.0150255882806017
1,1,25,1,"G-JisstPCA1 (oracle)","V",1,0.0157491029129491
1,1,25,1,"G-JisstPCA1 (oracle)","W",1,0.0147377029981829
1,1,25,1,"G-JisstPCA1 (oracle)","u",2,0.0203558342797914
1,1,25,1,"G-JisstPCA1 (oracle)","V",2,0.0141907044064265
1,1,25,1,"G-JisstPCA1 (oracle)","W",2,0.0172825750281531
1,1,25,1,"iHOSVD","u",1,0.0151696030006256
1,1,25,1,"iHOSVD","V",1,0.990611566073742
1,1,25,1,"iHOSVD","W",1,0.0515716789509786
1,1,25,1,"iHOSVD","u",2,0.0205933930667519
1,1,25,1,"iHOSVD","V",2,0.990607091689568
1,1,25,1,"iHOSVD","W",2,0.0521960067302537
1,1,25,1,"iHOOI","u",1,0.0152093668267131
1,1,25,1,"iHOOI","V",1,0.986211110719086
1,1,25,1,"iHOOI","W",1,0.0510925553873606
1,1,25,1,"iHOOI","u",2,0.0204528306231234
1,1,25,1,"iHOOI","V",2,0.986206829039666
1,1,25,1,"iHOOI","W",2,0.0518705715471269
2,1,5,1,"JisstPCA0 (BIC)","u",1,0.0356646453454293
2,1,5,1,"JisstPCA0 (BIC)","V",1,0.137573112222003
2,1,5,1,"JisstPCA0 (BIC)","W",1,0.13753124549159
2,1,5,1,"JisstPCA0 (BIC)","u",2,0.045163575760475
2,1,5,1,"JisstPCA0 (BIC)","V",2,0.136839460909092
2,1,5,1,"JisstPCA0 (BIC)","W",2,0.155868727402917
2,1,5,1,"JisstPCA0 (oracle)","u",1,0.0356646453454293
2,1,5,1,"JisstPCA0 (oracle)","V",1,0.137573112222003
2,1,5,1,"JisstPCA0 (oracle)","W",1,0.13753124549159
2,1,5,1,"JisstPCA0 (oracle)","u",2,0.045163575760475
2,1,5,1,"JisstPCA0 (oracle)","V",2,0.136839460909092
2,1,5,1,"JisstPCA0 (oracle)","W",2,0.155868727402917
2,1,5,1,"G-JisstPCA0 (BIC)","u",1,0.0355958588454051
2,1,5,1,"G-JisstPCA0 (BIC)","V",1,0.137569527053698
2,1,5,1,"G-JisstPCA0 (BIC)","W",1,0.137527176297476
2,1,5,1,"G-JisstPCA0 (BIC)","u",2,0.0450895949987178
2,1,5,1,"G-JisstPCA0 (BIC)","V",2,0.136854851485333
2,1,5,1,"G-JisstPCA0 (BIC)","W",2,0.155899898450817
2,1,5,1,"G-JisstPCA0 (oracle)","u",1,0.0355958588454051
2,1,5,1,"G-JisstPCA0 (oracle)","V",1,0.137569527053698
2,1,5,1,"G-JisstPCA0 (oracle)","W",1,0.137527176297476
2,1,5,1,"G-JisstPCA0 (oracle)","u",2,0.0450895949987178
2,1,5,1,"G-JisstPCA0 (oracle)","V",2,0.136854851485333
2,1,5,1,"G-JisstPCA0 (oracle)","W",2,0.155899898450817
2,1,5,1,"JisstPCA1 (BIC)","u",1,0.0356646453454293
2,1,5,1,"JisstPCA1 (BIC)","V",1,0.137573112222003
2,1,5,1,"JisstPCA1 (BIC)","W",1,0.13753124549159
2,1,5,1,"JisstPCA1 (BIC)","u",2,0.0455107973315751
2,1,5,1,"JisstPCA1 (BIC)","V",2,0.132739328146404
2,1,5,1,"JisstPCA1 (BIC)","W",2,0.152856964914781
2,1,5,1,"JisstPCA1 (oracle)","u",1,0.0356646453454293
2,1,5,1,"JisstPCA1 (oracle)","V",1,0.137573112222003
2,1,5,1,"JisstPCA1 (oracle)","W",1,0.13753124549159
2,1,5,1,"JisstPCA1 (oracle)","u",2,0.0455107973315751
2,1,5,1,"JisstPCA1 (oracle)","V",2,0.132739328146404
2,1,5,1,"JisstPCA1 (oracle)","W",2,0.152856964914781
2,1,5,1,"G-JisstPCA1 (BIC)","u",1,0.0355958588454051
2,1,5,1,"G-JisstPCA1 (BIC)","V",1,0.137569527053698
2,1,5,1,"G-JisstPCA1 (BIC)","W",1,0.137527176297476
2,1,5,1,"G-JisstPCA1 (BIC)","u",2,0.0453561573933663
2,1,5,1,"G-JisstPCA1 (BIC)","V",2,0.132735707409716
2,1,5,1,"G-JisstPCA1 (BIC)","W",2,0.152898361029056
2,1,5,1,"G-JisstPCA1 (oracle)","u",1,0.0355958588454051
2,1,5,1,"G-JisstPCA1 (oracle)","V",1,0.137569527053698
2,1,5,1,"G-JisstPCA1 (oracle)","W",1,0.137527176297476
2,1,5,1,"G-JisstPCA1 (oracle)","u",2,0.0453561573933663
2,1,5,1,"G-JisstPCA1 (oracle)","V",2,0.132735707409716
2,1,5,1,"G-JisstPCA1 (oracle)","W",2,0.152898361029056
2,1,5,1,"iHOSVD","u",1,0.0446352888163656
2,1,5,1,"iHOSVD","V",1,0.968622043966159
2,1,5,1,"iHOSVD","W",1,0.252631823042571
2,1,5,1,"iHOSVD","u",2,0.0763869096851033
2,1,5,1,"iHOSVD","V",2,0.968567750085451
2,1,5,1,"iHOSVD","W",2,0.267479127692596
2,1,5,1,"iHOOI","u",1,0.035702620693046
2,1,5,1,"iHOOI","V",1,0.962424621927092
2,1,5,1,"iHOOI","W",1,0.229964003524128
2,1,5,1,"iHOOI","u",2,0.0451436875768697
2,1,5,1,"iHOOI","V",2,0.962336179467034
2,1,5,1,"iHOOI","W",2,0.240178696536608
2,1,6.25,1,"JisstPCA0 (BIC)","u",1,0.0281681754957901
2,1,6.25,1,"JisstPCA0 (BIC)","V",1,0.109865266767242
2,1,6.25,1,"JisstPCA0 (BIC)","W",1,0.10961609671354
2,1,6.25,1,"JisstPCA0 (BIC)","u",2,0.0360025583899849
2,1,6.25,1,"JisstPCA0 (BIC)","V",2,0.109938644896867
2,1,6.25,1,"JisstPCA0 (BIC)","W",2,0.1249419822135
2,1,6.25,1,"JisstPCA0 (oracle)","u",1,0.0281681754957901
2,1,6.25,1,"JisstPCA0 (oracle)","V",1,0.109865266767242
2,1,6.25,1,"JisstPCA0 (oracle)","W",1,0.10961609671354
2,1,6.25,1,"JisstPCA0 (oracle)","u",2,0.0360025583899849
2,1,6.25,1,"JisstPCA0 (oracle)","V",2,0.109938644896867
2,1,6.25,1,"JisstPCA0 (oracle)","W",2,0.1249419822135
2,1,6.25,1,"G-JisstPCA0 (BIC)","u",1,0.0281183821538995
2,1,6.25,1,"G-JisstPCA0 (BIC)","V",1,0.109863700001175
2,1,6.25,1,"G-JisstPCA0 (BIC)","W",1,0.109614138150504
2,1,6.25,1,"G-JisstPCA0 (BIC)","u",2,0.0359357728696224
2,1,6.25,1,"G-JisstPCA0 (BIC)","V",2,0.109949941483137
2,1,6.25,1,"G-JisstPCA0 (BIC)","W",2,0.124961054977876
2,1,6.25,1,"G-JisstPCA0 (oracle)","u",1,0.0281183821538995
2,1,6.25,1,"G-JisstPCA0 (oracle)","V",1,0.109863700001175
2,1,6.25,1,"G-JisstPCA0 (oracle)","W",1,0.109614138150504
2,1,6.25,1,"G-JisstPCA0 (oracle)","u",2,0.0359357728696224
2,1,6.25,1,"G-JisstPCA0 (oracle)","V",2,0.109949941483137
2,1,6.25,1,"G-JisstPCA0 (oracle)","W",2,0.124961054977876
2,1,6.25,1,"JisstPCA1 (BIC)","u",1,0.0281681754957901
