method,FactorNumber,RowInd,Val
truth,2,137,-0.0578471895185645
truth,2,138,-0.0560294630679504
truth,2,139,-0.056500261582159
truth,2,140,0.0957530788727928
truth,2,141,0.0923457392586078
truth,2,142,0.0799554256897502
truth,2,143,-0.0145806352729323
truth,2,144,0.0282987885204338
truth,2,145,-0.0465660283907077
truth,2,146,-0.00957626706140011
truth,2,147,0.00630825005062883
truth,2,148,-0.00450534295058006
truth,2,149,-0.00227165836030777
truth,2,150,-0.062338019643113
truth,2,151,-0.0446139459542056
truth,2,152,0.101972977431519
truth,2,153,0.0928182999953387
truth,2,154,-0.00318017052638284
truth,2,155,0.0223348680854988
truth,2,156,0.09982402408207
truth,2,157,0.0826052373694395
truth,2,158,-0.00798382556045502
truth,2,159,0.0974804089791465
truth,2,160,-0.00690238862456683
truth,2,161,0.0964277088370336
truth,2,162,0.0954668441479593
truth,2,163,0.101902902418633
truth,2,164,0.100468238121851
truth,2,165,0.0966061460475639
truth,2,166,0.103716970784376
truth,2,167,-0.049815403534608
truth,2,168,0.00365734911253154
truth,2,169,0.113180955155074
truth,2,170,-0.0105230067425787
truth,2,171,0.0986295084660316
truth,2,172,-0.0128224407185277
truth,2,173,-0.0360607977925238
truth,2,174,-0.050353081727144
truth,2,175,0.0940422557131238
truth,2,176,0.111708452851001
truth,2,177,0.0963993391939344
truth,2,178,0.0975478995145651
truth,2,179,-0.0544969357411329
truth,2,180,0.0741066721951438
truth,2,181,-0.0433796184952034
truth,2,182,0.0931648074034651
truth,2,183,-0.0357854693553934
truth,2,184,-0.00122068022607441
truth,2,185,0.0828214601918507
truth,2,186,0.0954675891958267
truth,2,187,0.000504690974659267
truth,2,188,0.0886978654302521
truth,2,189,-0.0633170379117238
truth,2,190,-0.0430150551489584
truth,2,191,-0.00195468628651214
truth,2,192,0.0992163781810459
truth,2,193,-0.0566942720754769
truth,2,194,0.0912219386362149
truth,2,195,-0.0467229941085007
truth,2,196,0.0890891803698289
truth,2,197,0.0838403572958648
truth,2,198,0.106376039257271
truth,2,199,0.0275142367318236
truth,2,200,0.0927253881581448
JisstPCA,1,1,0.00891594239403913
