"diagonal","SNR","seed","method","factor.name","factor.number","err"
1,8.5,3,"JisstPCA0 (oracle)","W",1,0.0432076790550102
1,8.5,3,"JisstPCA0 (oracle)","u",2,0.0366935395010867
1,8.5,3,"JisstPCA0 (oracle)","V",2,0.0867701538809257
1,8.5,3,"JisstPCA0 (oracle)","W",2,0.0784768634047081
1,8.5,3,"JisstPCA1 (BIC)","u",1,0.0203502838586908
1,8.5,3,"JisstPCA1 (BIC)","V",1,0.0588134212671917
1,8.5,3,"JisstPCA1 (BIC)","W",1,0.0432076790550102
1,8.5,3,"JisstPCA1 (BIC)","u",2,0.11857383481464
1,8.5,3,"JisstPCA1 (BIC)","V",2,0.204600155082144
1,8.5,3,"JisstPCA1 (BIC)","W",2,0.269759854597969
1,8.5,3,"JisstPCA1 (BIC top)","u",1,0.0203502838586908
1,8.5,3,"JisstPCA1 (BIC top)","V",1,0.0588134212671917
1,8.5,3,"JisstPCA1 (BIC top)","W",1,0.0432076790550102
1,8.5,3,"JisstPCA1 (BIC top)","u",2,0.11857383481464
1,8.5,3,"JisstPCA1 (BIC top)","V",2,0.204600155082144
1,8.5,3,"JisstPCA1 (BIC top)","W",2,0.269759854597969
1,8.5,3,"JisstPCA1 (oracle)","u",1,0.0203502838586908
1,8.5,3,"JisstPCA1 (oracle)","V",1,0.0588134212671917
1,8.5,3,"JisstPCA1 (oracle)","W",1,0.0432076790550102
1,8.5,3,"JisstPCA1 (oracle)","u",2,0.11857383481464
1,8.5,3,"JisstPCA1 (oracle)","V",2,0.204600155082144
1,8.5,3,"JisstPCA1 (oracle)","W",2,0.269759854597969
1,8.5,3,"iHOSVD","u",1,0.0281511450119428
1,8.5,3,"iHOSVD","V",1,0.0986780583975901
1,8.5,3,"iHOSVD","W",1,0.119842300811154
1,8.5,3,"iHOSVD","u",2,0.146291698180284
1,8.5,3,"iHOSVD","V",2,0.286785526707683
1,8.5,3,"iHOSVD","W",2,0.378547996473435
1,8.5,3,"iHOOI","u",1,0.0274261806416185
1,8.5,3,"iHOOI","V",1,0.0964157955876993
1,8.5,3,"iHOOI","W",1,0.120208551083642
1,8.5,3,"iHOOI","u",2,0.143828257458056
1,8.5,3,"iHOOI","V",2,0.284474494059436
1,8.5,3,"iHOOI","W",2,0.380284460602283
1,12.5,3,"JisstPCA0 (BIC)","u",1,0.0151302440605092
1,12.5,3,"JisstPCA0 (BIC)","V",1,0.0406748598766873
1,12.5,3,"JisstPCA0 (BIC)","W",1,0.0311021250553648
1,12.5,3,"JisstPCA0 (BIC)","u",2,0.0247770518273073
1,12.5,3,"JisstPCA0 (BIC)","V",2,0.0592463747929375
1,12.5,3,"JisstPCA0 (BIC)","W",2,0.0532487795668361
1,12.5,3,"JisstPCA0 (BIC top)","u",1,0.0151302440605092
1,12.5,3,"JisstPCA0 (BIC top)","V",1,0.0406748598766873
1,12.5,3,"JisstPCA0 (BIC top)","W",1,0.0311021250553648
1,12.5,3,"JisstPCA0 (BIC top)","u",2,0.0247770518273073
1,12.5,3,"JisstPCA0 (BIC top)","V",2,0.0592463747929375
1,12.5,3,"JisstPCA0 (BIC top)","W",2,0.0532487795668361
1,12.5,3,"JisstPCA0 (oracle)","u",1,0.0151302440605092
1,12.5,3,"JisstPCA0 (oracle)","V",1,0.0406748598766873
1,12.5,3,"JisstPCA0 (oracle)","W",1,0.0311021250553648
1,12.5,3,"JisstPCA0 (oracle)","u",2,0.0247770518273073
1,12.5,3,"JisstPCA0 (oracle)","V",2,0.0592463747929375
1,12.5,3,"JisstPCA0 (oracle)","W",2,0.0532487795668361
1,12.5,3,"JisstPCA1 (BIC)","u",1,0.0151302440605092
1,12.5,3,"JisstPCA1 (BIC)","V",1,0.0406748598766873
1,12.5,3,"JisstPCA1 (BIC)","W",1,0.0311021250553648
1,12.5,3,"JisstPCA1 (BIC)","u",2,0.114736121476295
1,12.5,3,"JisstPCA1 (BIC)","V",2,0.19441948614509
1,12.5,3,"JisstPCA1 (BIC)","W",2,0.261591505899633
1,12.5,3,"JisstPCA1 (BIC top)","u",1,0.0151302440605092
1,12.5,3,"JisstPCA1 (BIC top)","V",1,0.0406748598766873
1,12.5,3,"JisstPCA1 (BIC top)","W",1,0.0311021250553648
1,12.5,3,"JisstPCA1 (BIC top)","u",2,0.114736121476295
1,12.5,3,"JisstPCA1 (BIC top)","V",2,0.19441948614509
1,12.5,3,"JisstPCA1 (BIC top)","W",2,0.261591505899633
1,12.5,3,"JisstPCA1 (oracle)","u",1,0.0151302440605092
1,12.5,3,"JisstPCA1 (oracle)","V",1,0.0406748598766873
1,12.5,3,"JisstPCA1 (oracle)","W",1,0.0311021250553648
1,12.5,3,"JisstPCA1 (oracle)","u",2,0.114736121476295
1,12.5,3,"JisstPCA1 (oracle)","V",2,0.19441948614509
1,12.5,3,"JisstPCA1 (oracle)","W",2,0.261591505899633
1,12.5,3,"iHOSVD","u",1,0.0238125849012953
1,12.5,3,"iHOSVD","V",1,0.088149819116636
1,12.5,3,"iHOSVD","W",1,0.112383591149549
1,12.5,3,"iHOSVD","u",2,0.142055046167431
1,12.5,3,"iHOSVD","V",2,0.277906910942991
1,12.5,3,"iHOSVD","W",2,0.372218680812578
1,12.5,3,"iHOOI","u",1,0.02354679944812
1,12.5,3,"iHOOI","V",1,0.0882427157008165
1,12.5,3,"iHOOI","W",1,0.112974098315484
1,12.5,3,"iHOOI","u",2,0.14149952728278
1,12.5,3,"iHOOI","V",2,0.278140274141228
1,12.5,3,"iHOOI","W",2,0.373132973177096
1,25,3,"JisstPCA0 (BIC)","u",1,0.0109319186137916
1,25,3,"JisstPCA0 (BIC)","V",1,0.02214217858772
1,25,3,"JisstPCA0 (BIC)","W",1,0.0201154136637966
1,25,3,"JisstPCA0 (BIC)","u",2,0.012685843513075
1,25,3,"JisstPCA0 (BIC)","V",2,0.030046794586611
1,25,3,"JisstPCA0 (BIC)","W",2,0.0268467798301127
1,25,3,"JisstPCA0 (BIC top)","u",1,0.0109319186137916
1,25,3,"JisstPCA0 (BIC top)","V",1,0.02214217858772
1,25,3,"JisstPCA0 (BIC top)","W",1,0.0201154136637966
1,25,3,"JisstPCA0 (BIC top)","u",2,0.012685843513075
1,25,3,"JisstPCA0 (BIC top)","V",2,0.030046794586611
1,25,3,"JisstPCA0 (BIC top)","W",2,0.0268467798301127
1,25,3,"JisstPCA0 (oracle)","u",1,0.0109319186137916
1,25,3,"JisstPCA0 (oracle)","V",1,0.02214217858772
1,25,3,"JisstPCA0 (oracle)","W",1,0.0201154136637966
1,25,3,"JisstPCA0 (oracle)","u",2,0.012685843513075
1,25,3,"JisstPCA0 (oracle)","V",2,0.030046794586611
1,25,3,"JisstPCA0 (oracle)","W",2,0.0268467798301127
1,25,3,"JisstPCA1 (BIC)","u",1,0.0109319186137916
1,25,3,"JisstPCA1 (BIC)","V",1,0.02214217858772
1,25,3,"JisstPCA1 (BIC)","W",1,0.0201154136637966
1,25,3,"JisstPCA1 (BIC)","u",2,0.111867828333832
1,25,3,"JisstPCA1 (BIC)","V",2,0.187597299495057
1,25,3,"JisstPCA1 (BIC)","W",2,0.255717009240457
1,25,3,"JisstPCA1 (BIC top)","u",1,0.0109319186137916
1,25,3,"JisstPCA1 (BIC top)","V",1,0.02214217858772
1,25,3,"JisstPCA1 (BIC top)","W",1,0.0201154136637966
1,25,3,"JisstPCA1 (BIC top)","u",2,0.111867828333832
1,25,3,"JisstPCA1 (BIC top)","V",2,0.187597299495057
1,25,3,"JisstPCA1 (BIC top)","W",2,0.255717009240457
1,25,3,"JisstPCA1 (oracle)","u",1,0.0109319186137916
1,25,3,"JisstPCA1 (oracle)","V",1,0.02214217858772
1,25,3,"JisstPCA1 (oracle)","W",1,0.0201154136637966
1,25,3,"JisstPCA1 (oracle)","u",2,0.111867828333832
1,25,3,"JisstPCA1 (oracle)","V",2,0.187597299495057
1,25,3,"JisstPCA1 (oracle)","W",2,0.255717009240457
1,25,3,"iHOSVD","u",1,0.0206579565844612
1,25,3,"iHOSVD","V",1,0.0828359323159205
1,25,3,"iHOSVD","W",1,0.107314866781949
1,25,3,"iHOSVD","u",2,0.139960224954523
1,25,3,"iHOSVD","V",2,0.274102677393691
1,25,3,"iHOSVD","W",2,0.367468335056275
1,25,3,"iHOOI","u",1,0.0206097906954147
1,25,3,"iHOOI","V",1,0.0830924971145362
1,25,3,"iHOOI","W",1,0.107558428113018
1,25,3,"iHOOI","u",2,0.139910200542302
1,25,3,"iHOOI","V",2,0.274392508737906
1,25,3,"iHOOI","W",2,0.367703615773979
0,4,4,"JisstPCA0 (BIC)","u",1,0.0619936587827899
0,4,4,"JisstPCA0 (BIC)","V",1,0.178196793573758
0,4,4,"JisstPCA0 (BIC)","W",1,0.157035920103389
0,4,4,"JisstPCA0 (BIC)","u",2,0.197548085475025
0,4,4,"JisstPCA0 (BIC)","V",2,1
0,4,4,"JisstPCA0 (BIC)","W",2,0.276716645258816
0,4,4,"JisstPCA0 (BIC top)","u",1,0.0619936587827899
0,4,4,"JisstPCA0 (BIC top)","V",1,0.178196793573758
0,4,4,"JisstPCA0 (BIC top)","W",1,0.157035920103389
0,4,4,"JisstPCA0 (BIC top)","u",2,0.197548085475025
0,4,4,"JisstPCA0 (BIC top)","V",2,1
0,4,4,"JisstPCA0 (BIC top)","W",2,0.276716645258816
0,4,4,"JisstPCA0 (oracle)","u",1,0.0619936587827899
0,4,4,"JisstPCA0 (oracle)","V",1,0.178196793573758
0,4,4,"JisstPCA0 (oracle)","W",1,0.157035920103389
0,4,4,"JisstPCA0 (oracle)","u",2,0.179829374256209
0,4,4,"JisstPCA0 (oracle)","V",2,0.356068583713068
0,4,4,"JisstPCA0 (oracle)","W",2,0.276146190890143
0,4,4,"JisstPCA1 (BIC)","u",1,0.0619936587827899
0,4,4,"JisstPCA1 (BIC)","V",1,0.178196793573758
0,4,4,"JisstPCA1 (BIC)","W",1,0.157035920103389
0,4,4,"JisstPCA1 (BIC)","u",2,0.236968739317498
0,4,4,"JisstPCA1 (BIC)","V",2,1
0,4,4,"JisstPCA1 (BIC)","W",2,0.358018443116768
0,4,4,"JisstPCA1 (BIC top)","u",1,0.0619936587827899
0,4,4,"JisstPCA1 (BIC top)","V",1,0.178196793573758
0,4,4,"JisstPCA1 (BIC top)","W",1,0.157035920103389
0,4,4,"JisstPCA1 (BIC top)","u",2,0.236968739317498
0,4,4,"JisstPCA1 (BIC top)","V",2,1
0,4,4,"JisstPCA1 (BIC top)","W",2,0.358018443116768
0,4,4,"JisstPCA1 (oracle)","u",1,0.0619936587827899
0,4,4,"JisstPCA1 (oracle)","V",1,0.178196793573758
0,4,4,"JisstPCA1 (oracle)","W",1,0.157035920103389
0,4,4,"JisstPCA1 (oracle)","u",2,0.213676856222354
0,4,4,"JisstPCA1 (oracle)","V",2,0.403967601246569
0,4,4,"JisstPCA1 (oracle)","W",2,0.360027221134278
0,4,4,"iHOSVD","u",1,0.0716975167674976
0,4,4,"iHOSVD","V",1,0.283627102675843
0,4,4,"iHOSVD","W",1,0.227344915729285
0,4,4,"iHOSVD","u",2,0.383403075379384
0,4,4,"iHOSVD","V",2,0.818022144021105
0,4,4,"iHOSVD","W",2,0.58709645923455
0,4,4,"iHOOI","u",1,0.0525514792276991
0,4,4,"iHOOI","V",1,0.181636684179953
0,4,4,"iHOOI","W",1,0.152913430149478
0,4,4,"iHOOI","u",2,0.220898189990929
0,4,4,"iHOOI","V",2,0.419589473044632
0,4,4,"iHOOI","W",2,0.416277643733435
0,5,4,"JisstPCA0 (BIC)","u",1,0.0494740131813468
0,5,4,"JisstPCA0 (BIC)","V",1,0.142451125215008
0,5,4,"JisstPCA0 (BIC)","W",1,0.125530822874593
0,5,4,"JisstPCA0 (BIC)","u",2,0.13845463769725
0,5,4,"JisstPCA0 (BIC)","V",2,0.279213698018176
0,5,4,"JisstPCA0 (BIC)","W",2,0.225384286594965
0,5,4,"JisstPCA0 (BIC top)","u",1,0.0494740131813468
0,5,4,"JisstPCA0 (BIC top)","V",1,0.142451125215008
0,5,4,"JisstPCA0 (BIC top)","W",1,0.125530822874593
0,5,4,"JisstPCA0 (BIC top)","u",2,0.13845463769725
0,5,4,"JisstPCA0 (BIC top)","V",2,0.279213698018176
0,5,4,"JisstPCA0 (BIC top)","W",2,0.225384286594965
0,5,4,"JisstPCA0 (oracle)","u",1,0.0494740131813468
0,5,4,"JisstPCA0 (oracle)","V",1,0.142451125215008
0,5,4,"JisstPCA0 (oracle)","W",1,0.125530822874593
0,5,4,"JisstPCA0 (oracle)","u",2,0.13845463769725
0,5,4,"JisstPCA0 (oracle)","V",2,0.279213698018176
0,5,4,"JisstPCA0 (oracle)","W",2,0.225384286594965
0,5,4,"JisstPCA1 (BIC)","u",1,0.0494740131813468
0,5,4,"JisstPCA1 (BIC)","V",1,0.142451125215008
0,5,4,"JisstPCA1 (BIC)","W",1,0.125530822874593
0,5,4,"JisstPCA1 (BIC)","u",2,0.179689387130414
0,5,4,"JisstPCA1 (BIC)","V",2,0.333374129120526
0,5,4,"JisstPCA1 (BIC)","W",2,0.324410896185022
0,5,4,"JisstPCA1 (BIC top)","u",1,0.0494740131813468
0,5,4,"JisstPCA1 (BIC top)","V",1,0.142451125215008
0,5,4,"JisstPCA1 (BIC top)","W",1,0.125530822874593
0,5,4,"JisstPCA1 (BIC top)","u",2,0.179689387130414
0,5,4,"JisstPCA1 (BIC top)","V",2,0.333374129120526
0,5,4,"JisstPCA1 (BIC top)","W",2,0.324410896185022
0,5,4,"JisstPCA1 (oracle)","u",1,0.0494740131813468
0,5,4,"JisstPCA1 (oracle)","V",1,0.142451125215008
0,5,4,"JisstPCA1 (oracle)","W",1,0.125530822874593
0,5,4,"JisstPCA1 (oracle)","u",2,0.179689387130414
0,5,4,"JisstPCA1 (oracle)","V",2,0.333374129120526
0,5,4,"JisstPCA1 (oracle)","W",2,0.324410896185022
0,5,4,"iHOSVD","u",1,0.0521380642809074
0,5,4,"iHOSVD","V",1,0.200381983077053
0,5,4,"iHOSVD","W",1,0.168204240693466
0,5,4,"iHOSVD","u",2,0.27482650613312
0,5,4,"iHOSVD","V",2,0.565440748624442
0,5,4,"iHOSVD","W",2,0.462856649398476
0,5,4,"iHOOI","u",1,0.0421394503244602
0,5,4,"iHOOI","V",1,0.146143440405691
0,5,4,"iHOOI","W",1,0.125834731419716
0,5,4,"iHOOI","u",2,0.189533670107131
0,5,4,"iHOOI","V",2,0.359867571061061
0,5,4,"iHOOI","W",2,0.386030874964885
0,6.25,4,"JisstPCA0 (BIC)","u",1,0.0395337701644237
0,6.25,4,"JisstPCA0 (BIC)","V",1,0.113893551544549
0,6.25,4,"JisstPCA0 (BIC)","W",1,0.100495284691312
0,6.25,4,"JisstPCA0 (BIC)","u",2,0.108456678721181
0,6.25,4,"JisstPCA0 (BIC)","V",2,0.221525325268692
0,6.25,4,"JisstPCA0 (BIC)","W",2,0.182932963265935
0,6.25,4,"JisstPCA0 (BIC top)","u",1,0.0395337701644237
0,6.25,4,"JisstPCA0 (BIC top)","V",1,0.113893551544549
0,6.25,4,"JisstPCA0 (BIC top)","W",1,0.100495284691312
0,6.25,4,"JisstPCA0 (BIC top)","u",2,0.108456678721181
0,6.25,4,"JisstPCA0 (BIC top)","V",2,0.221525325268692
0,6.25,4,"JisstPCA0 (BIC top)","W",2,0.182932963265935
0,6.25,4,"JisstPCA0 (oracle)","u",1,0.0395337701644237
0,6.25,4,"JisstPCA0 (oracle)","V",1,0.113893551544549
0,6.25,4,"JisstPCA0 (oracle)","W",1,0.100495284691312
0,6.25,4,"JisstPCA0 (oracle)","u",2,0.108456678721181
0,6.25,4,"JisstPCA0 (oracle)","V",2,0.221525325268692
0,6.25,4,"JisstPCA0 (oracle)","W",2,0.182932963265935
0,6.25,4,"JisstPCA1 (BIC)","u",1,0.0395337701644237
0,6.25,4,"JisstPCA1 (BIC)","V",1,0.113893551544549
0,6.25,4,"JisstPCA1 (BIC)","W",1,0.100495284691312
0,6.25,4,"JisstPCA1 (BIC)","u",2,0.157367244419018
0,6.25,4,"JisstPCA1 (BIC)","V",2,0.284801171830661
0,6.25,4,"JisstPCA1 (BIC)","W",2,0.29976894371565
0,6.25,4,"JisstPCA1 (BIC top)","u",1,0.0395337701644237
0,6.25,4,"JisstPCA1 (BIC top)","V",1,0.113893551544549
0,6.25,4,"JisstPCA1 (BIC top)","W",1,0.100495284691312
0,6.25,4,"JisstPCA1 (BIC top)","u",2,0.157367244419018
0,6.25,4,"JisstPCA1 (BIC top)","V",2,0.284801171830661
0,6.25,4,"JisstPCA1 (BIC top)","W",2,0.29976894371565
0,6.25,4,"JisstPCA1 (oracle)","u",1,0.0395337701644237
0,6.25,4,"JisstPCA1 (oracle)","V",1,0.113893551544549
0,6.25,4,"JisstPCA1 (oracle)","W",1,0.100495284691312
0,6.25,4,"JisstPCA1 (oracle)","u",2,0.157367244419018
0,6.25,4,"JisstPCA1 (oracle)","V",2,0.284801171830661
0,6.25,4,"JisstPCA1 (oracle)","W",2,0.29976894371565
0,6.25,4,"iHOSVD","u",1,0.0391109931766875
0,6.25,4,"iHOSVD","V",1,0.145295277857365
0,6.25,4,"iHOSVD","W",1,0.128215988408892
0,6.25,4,"iHOSVD","u",2,0.210748333091461
0,6.25,4,"iHOSVD","V",2,0.432708638481794
0,6.25,4,"iHOSVD","W",2,0.40022363954808
0,6.25,4,"iHOOI","u",1,0.0341629715931878
0,6.25,4,"iHOOI","V",1,0.118161609428214
0,6.25,4,"iHOOI","W",1,0.106336271254945
0,6.25,4,"iHOOI","u",2,0.16911737417847
0,6.25,4,"iHOOI","V",2,0.319772139885742
0,6.25,4,"iHOOI","W",2,0.365413433055737
0,8.5,4,"JisstPCA0 (BIC)","u",1,0.0291306883767068
0,8.5,4,"JisstPCA0 (BIC)","V",1,0.0836819567150343
0,8.5,4,"JisstPCA0 (BIC)","W",1,0.0742403834149702
0,8.5,4,"JisstPCA0 (BIC)","u",2,0.0784882442963849
0,8.5,4,"JisstPCA0 (BIC)","V",2,0.162274609862732
0,8.5,4,"JisstPCA0 (BIC)","W",2,0.1363545915494
0,8.5,4,"JisstPCA0 (BIC top)","u",1,0.0291306883767068
0,8.5,4,"JisstPCA0 (BIC top)","V",1,0.0836819567150343
0,8.5,4,"JisstPCA0 (BIC top)","W",1,0.0742403834149702
0,8.5,4,"JisstPCA0 (BIC top)","u",2,0.0784882442963849
0,8.5,4,"JisstPCA0 (BIC top)","V",2,0.162274609862732
0,8.5,4,"JisstPCA0 (BIC top)","W",2,0.1363545915494
0,8.5,4,"JisstPCA0 (oracle)","u",1,0.0291306883767068
0,8.5,4,"JisstPCA0 (oracle)","V",1,0.0836819567150343
0,8.5,4,"JisstPCA0 (oracle)","W",1,0.0742403834149702
0,8.5,4,"JisstPCA0 (oracle)","u",2,0.0784882442963849
0,8.5,4,"JisstPCA0 (oracle)","V",2,0.162274609862732
0,8.5,4,"JisstPCA0 (oracle)","W",2,0.1363545915494
0,8.5,4,"JisstPCA1 (BIC)","u",1,0.0291306883767068
0,8.5,4,"JisstPCA1 (BIC)","V",1,0.0836819567150343
0,8.5,4,"JisstPCA1 (BIC)","W",1,0.0742403834149702
0,8.5,4,"JisstPCA1 (BIC)","u",2,0.137883295356327
0,8.5,4,"JisstPCA1 (BIC)","V",2,0.241979519970848
0,8.5,4,"JisstPCA1 (BIC)","W",2,0.278803209528588
0,8.5,4,"JisstPCA1 (BIC top)","u",1,0.0291306883767068
0,8.5,4,"JisstPCA1 (BIC top)","V",1,0.0836819567150343
0,8.5,4,"JisstPCA1 (BIC top)","W",1,0.0742403834149702
0,8.5,4,"JisstPCA1 (BIC top)","u",2,0.137883295356327
0,8.5,4,"JisstPCA1 (BIC top)","V",2,0.241979519970848
0,8.5,4,"JisstPCA1 (BIC top)","W",2,0.278803209528588
0,8.5,4,"JisstPCA1 (oracle)","u",1,0.0291306883767068
0,8.5,4,"JisstPCA1 (oracle)","V",1,0.0836819567150343
0,8.5,4,"JisstPCA1 (oracle)","W",1,0.0742403834149702
0,8.5,4,"JisstPCA1 (oracle)","u",2,0.137883295356327
0,8.5,4,"JisstPCA1 (oracle)","V",2,0.241979519970848
0,8.5,4,"JisstPCA1 (oracle)","W",2,0.278803209528588
0,8.5,4,"iHOSVD","u",1,0.0278333377646989
0,8.5,4,"iHOSVD","V",1,0.0979047888494757
0,8.5,4,"iHOSVD","W",1,0.0954934456821731
0,8.5,4,"iHOSVD","u",2,0.165939545812283
0,8.5,4,"iHOSVD","V",2,0.327277991563945
0,8.5,4,"iHOSVD","W",2,0.358877242851334
0,8.5,4,"iHOOI","u",1,0.026144822447642
0,8.5,4,"iHOOI","V",1,0.0902013994901507
0,8.5,4,"iHOOI","W",1,0.0884979249454229
0,8.5,4,"iHOOI","u",2,0.152029848796555
0,8.5,4,"iHOOI","V",2,0.285508381330307
0,8.5,4,"iHOOI","W",2,0.348070679320364
0,12.5,4,"JisstPCA0 (BIC)","u",1,0.0201929617138188
0,12.5,4,"JisstPCA0 (BIC)","V",1,0.0568631036136757
0,12.5,4,"JisstPCA0 (BIC)","W",1,0.0512728979663195
0,12.5,4,"JisstPCA0 (BIC)","u",2,0.0528340189149837
0,12.5,4,"JisstPCA0 (BIC)","V",2,0.110309004451194
0,12.5,4,"JisstPCA0 (BIC)","W",2,0.0937052806258884
0,12.5,4,"JisstPCA0 (BIC top)","u",1,0.0201929617138188
0,12.5,4,"JisstPCA0 (BIC top)","V",1,0.0568631036136757
0,12.5,4,"JisstPCA0 (BIC top)","W",1,0.0512728979663195
0,12.5,4,"JisstPCA0 (BIC top)","u",2,0.0528340189149837
0,12.5,4,"JisstPCA0 (BIC top)","V",2,0.110309004451194
0,12.5,4,"JisstPCA0 (BIC top)","W",2,0.0937052806258884
0,12.5,4,"JisstPCA0 (oracle)","u",1,0.0201929617138188
0,12.5,4,"JisstPCA0 (oracle)","V",1,0.0568631036136757
0,12.5,4,"JisstPCA0 (oracle)","W",1,0.0512728979663195
0,12.5,4,"JisstPCA0 (oracle)","u",2,0.0528340189149837
0,12.5,4,"JisstPCA0 (oracle)","V",2,0.110309004451194
0,12.5,4,"JisstPCA0 (oracle)","W",2,0.0937052806258884
0,12.5,4,"JisstPCA1 (BIC)","u",1,0.0201929617138188
0,12.5,4,"JisstPCA1 (BIC)","V",1,0.0568631036136757
0,12.5,4,"JisstPCA1 (BIC)","W",1,0.0512728979663195
0,12.5,4,"JisstPCA1 (BIC)","u",2,0.124353181029559
0,12.5,4,"JisstPCA1 (BIC)","V",2,0.212864413349839
0,12.5,4,"JisstPCA1 (BIC)","W",2,0.265390131502626
0,12.5,4,"JisstPCA1 (BIC top)","u",1,0.0201929617138188
0,12.5,4,"JisstPCA1 (BIC top)","V",1,0.0568631036136757
0,12.5,4,"JisstPCA1 (BIC top)","W",1,0.0512728979663195
0,12.5,4,"JisstPCA1 (BIC top)","u",2,0.124353181029559
0,12.5,4,"JisstPCA1 (BIC top)","V",2,0.212864413349839
0,12.5,4,"JisstPCA1 (BIC top)","W",2,0.265390131502626
0,12.5,4,"JisstPCA1 (oracle)","u",1,0.0201929617138188
0,12.5,4,"JisstPCA1 (oracle)","V",1,0.0568631036136757
0,12.5,4,"JisstPCA1 (oracle)","W",1,0.0512728979663195
0,12.5,4,"JisstPCA1 (oracle)","u",2,0.124353181029559
0,12.5,4,"JisstPCA1 (oracle)","V",2,0.212864413349839
0,12.5,4,"JisstPCA1 (oracle)","W",2,0.265390131502626
0,12.5,4,"iHOSVD","u",1,0.0199508353319089
0,12.5,4,"iHOSVD","V",1,0.0696145137132776
0,12.5,4,"iHOSVD","W",1,0.0768576534314199
0,12.5,4,"iHOSVD","u",2,0.144057683159962
0,12.5,4,"iHOSVD","V",2,0.271947334671226
0,12.5,4,"iHOSVD","W",2,0.339032169792005
0,12.5,4,"iHOOI","u",1,0.0196200977039877
0,12.5,4,"iHOOI","V",1,0.0692667287308647
0,12.5,4,"iHOOI","W",1,0.075600458578145
0,12.5,4,"iHOOI","u",2,0.14100546106518
0,12.5,4,"iHOOI","V",2,0.262950263465976
0,12.5,4,"iHOOI","W",2,0.337026081793319
0,25,4,"JisstPCA0 (BIC)","u",1,0.0121187163709341
0,25,4,"JisstPCA0 (BIC)","V",1,0.028476724171306
0,25,4,"JisstPCA0 (BIC)","W",1,0.0279278983031491
0,25,4,"JisstPCA0 (BIC)","u",2,0.0265743987366895
0,25,4,"JisstPCA0 (BIC)","V",2,0.0553639704481178
0,25,4,"JisstPCA0 (BIC)","W",2,0.0473237612709661
0,25,4,"JisstPCA0 (BIC top)","u",1,0.0121187163709341
0,25,4,"JisstPCA0 (BIC top)","V",1,0.028476724171306
0,25,4,"JisstPCA0 (BIC top)","W",1,0.0279278983031491
0,25,4,"JisstPCA0 (BIC top)","u",2,0.0265743987366895
0,25,4,"JisstPCA0 (BIC top)","V",2,0.0553639704481178
0,25,4,"JisstPCA0 (BIC top)","W",2,0.0473237612709661
0,25,4,"JisstPCA0 (oracle)","u",1,0.0121187163709341
0,25,4,"JisstPCA0 (oracle)","V",1,0.028476724171306
0,25,4,"JisstPCA0 (oracle)","W",1,0.0279278983031491
0,25,4,"JisstPCA0 (oracle)","u",2,0.0265743987366895
0,25,4,"JisstPCA0 (oracle)","V",2,0.0553639704481178
0,25,4,"JisstPCA0 (oracle)","W",2,0.0473237612709661
0,25,4,"JisstPCA1 (BIC)","u",1,0.0121187163709341
0,25,4,"JisstPCA1 (BIC)","V",1,0.028476724171306
0,25,4,"JisstPCA1 (BIC)","W",1,0.0279278983031491
0,25,4,"JisstPCA1 (BIC)","u",2,0.114645820584408
0,25,4,"JisstPCA1 (BIC)","V",2,0.193113806676433
0,25,4,"JisstPCA1 (BIC)","W",2,0.256986234800764
0,25,4,"JisstPCA1 (BIC top)","u",1,0.0121187163709341
0,25,4,"JisstPCA1 (BIC top)","V",1,0.028476724171306
0,25,4,"JisstPCA1 (BIC top)","W",1,0.0279278983031491
0,25,4,"JisstPCA1 (BIC top)","u",2,0.114645820584408
0,25,4,"JisstPCA1 (BIC top)","V",2,0.193113806676433
0,25,4,"JisstPCA1 (BIC top)","W",2,0.256986234800764
0,25,4,"JisstPCA1 (oracle)","u",1,0.0121187163709341
0,25,4,"JisstPCA1 (oracle)","V",1,0.028476724171306
0,25,4,"JisstPCA1 (oracle)","W",1,0.0279278983031491
0,25,4,"JisstPCA1 (oracle)","u",2,0.114645820584408
0,25,4,"JisstPCA1 (oracle)","V",2,0.193113806676433
0,25,4,"JisstPCA1 (oracle)","W",2,0.256986234800764
0,25,4,"iHOSVD","u",1,0.0140288018331187
0,25,4,"iHOSVD","V",1,0.052809050912366
0,25,4,"iHOSVD","W",1,0.0660859108530605
0,25,4,"iHOSVD","u",2,0.134049657750445
0,25,4,"iHOSVD","V",2,0.247977312878823
0,25,4,"iHOSVD","W",2,0.329948168546187
0,25,4,"iHOOI","u",1,0.0140535061585273
0,25,4,"iHOOI","V",1,0.0534947858095758
0,25,4,"iHOOI","W",1,0.0661245360802706
0,25,4,"iHOOI","u",2,0.133910213008372
0,25,4,"iHOOI","V",2,0.248029348868927
0,25,4,"iHOOI","W",2,0.330001391983239
1,4,4,"JisstPCA0 (BIC)","u",1,0.0397258569942247
1,4,4,"JisstPCA0 (BIC)","V",1,0.144942518890357
1,4,4,"JisstPCA0 (BIC)","W",1,0.098795091091517
1,4,4,"JisstPCA0 (BIC)","u",2,0.0933492211445201
1,4,4,"JisstPCA0 (BIC)","V",2,0.212741640690118
1,4,4,"JisstPCA0 (BIC)","W",2,0.153935710395189
1,4,4,"JisstPCA0 (BIC top)","u",1,0.0397258569942247
1,4,4,"JisstPCA0 (BIC top)","V",1,0.144942518890357
