method,FactorName,FactorNumber,RowInd,ColInd,Val
truth,V,2,27,40,0.00166666666666667
truth,V,2,28,40,0.00166666666666667
truth,V,2,29,40,0.00166666666666667
truth,V,2,30,40,0.00166666666666667
truth,V,2,31,40,0.00166666666666667
truth,V,2,32,40,0.00166666666666667
truth,V,2,33,40,0.00166666666666667
truth,V,2,34,40,0.00166666666666667
truth,V,2,35,40,0.00166666666666667
truth,V,2,36,40,0.00166666666666667
truth,V,2,37,40,0.00166666666666667
truth,V,2,38,40,0.00166666666666667
truth,V,2,39,40,0.00166666666666667
truth,V,2,40,40,0.00166666666666667
truth,V,2,41,40,0.00166666666666667
truth,V,2,42,40,0.00166666666666667
truth,V,2,43,40,0.00166666666666667
truth,V,2,44,40,0.00166666666666667
truth,V,2,45,40,0.00166666666666667
truth,V,2,46,40,0.00166666666666667
truth,V,2,47,40,0.00166666666666667
truth,V,2,48,40,0.00166666666666667
truth,V,2,49,40,0.00166666666666667
truth,V,2,50,40,0.00166666666666667
truth,V,2,1,41,0
truth,V,2,2,41,0
truth,V,2,3,41,0
truth,V,2,4,41,0
truth,V,2,5,41,0
truth,V,2,6,41,0
truth,V,2,7,41,0
truth,V,2,8,41,0
truth,V,2,9,41,0
truth,V,2,10,41,0
truth,V,2,11,41,0
truth,V,2,12,41,0
truth,V,2,13,41,0
truth,V,2,14,41,0
truth,V,2,15,41,0
truth,V,2,16,41,0
truth,V,2,17,41,0
truth,V,2,18,41,0
truth,V,2,19,41,0
truth,V,2,20,41,0
truth,V,2,21,41,0
truth,V,2,22,41,0
truth,V,2,23,41,0
truth,V,2,24,41,0
truth,V,2,25,41,0
truth,V,2,26,41,-0.04
truth,V,2,27,41,0.00166666666666667
truth,V,2,28,41,0.00166666666666667
truth,V,2,29,41,0.00166666666666667
truth,V,2,30,41,0.00166666666666667
truth,V,2,31,41,0.00166666666666667
truth,V,2,32,41,0.00166666666666667
truth,V,2,33,41,0.00166666666666667
truth,V,2,34,41,0.00166666666666667
truth,V,2,35,41,0.00166666666666667
truth,V,2,36,41,0.00166666666666667
truth,V,2,37,41,0.00166666666666667
truth,V,2,38,41,0.00166666666666667
truth,V,2,39,41,0.00166666666666667
truth,V,2,40,41,0.00166666666666667
truth,V,2,41,41,0.00166666666666667
truth,V,2,42,41,0.00166666666666667
truth,V,2,43,41,0.00166666666666667
truth,V,2,44,41,0.00166666666666667
truth,V,2,45,41,0.00166666666666667
truth,V,2,46,41,0.00166666666666667
truth,V,2,47,41,0.00166666666666667
truth,V,2,48,41,0.00166666666666667
truth,V,2,49,41,0.00166666666666667
truth,V,2,50,41,0.00166666666666667
truth,V,2,1,42,0
truth,V,2,2,42,0
truth,V,2,3,42,0
truth,V,2,4,42,0
truth,V,2,5,42,0
truth,V,2,6,42,0
truth,V,2,7,42,0
truth,V,2,8,42,0
truth,V,2,9,42,0
truth,V,2,10,42,0
truth,V,2,11,42,0
truth,V,2,12,42,0
truth,V,2,13,42,0
truth,V,2,14,42,0
truth,V,2,15,42,0
truth,V,2,16,42,0
truth,V,2,17,42,0
truth,V,2,18,42,0
truth,V,2,19,42,0
truth,V,2,20,42,0
truth,V,2,21,42,0
truth,V,2,22,42,0
truth,V,2,23,42,0
truth,V,2,24,42,0
truth,V,2,25,42,0
truth,V,2,26,42,-0.04
truth,V,2,27,42,0.00166666666666667
truth,V,2,28,42,0.00166666666666667
truth,V,2,29,42,0.00166666666666667
truth,V,2,30,42,0.00166666666666667
truth,V,2,31,42,0.00166666666666667
truth,V,2,32,42,0.00166666666666667
truth,V,2,33,42,0.00166666666666667
truth,V,2,34,42,0.00166666666666667
truth,V,2,35,42,0.00166666666666667
truth,V,2,36,42,0.00166666666666667
truth,V,2,37,42,0.00166666666666667
truth,V,2,38,42,0.00166666666666667
truth,V,2,39,42,0.00166666666666667
truth,V,2,40,42,0.00166666666666667
truth,V,2,41,42,0.00166666666666667
truth,V,2,42,42,0.00166666666666667
truth,V,2,43,42,0.00166666666666667
truth,V,2,44,42,0.00166666666666667
truth,V,2,45,42,0.00166666666666667
truth,V,2,46,42,0.00166666666666667
truth,V,2,47,42,0.00166666666666667
truth,V,2,48,42,0.00166666666666667
truth,V,2,49,42,0.00166666666666667
truth,V,2,50,42,0.00166666666666667
truth,V,2,1,43,0
truth,V,2,2,43,0
truth,V,2,3,43,0
truth,V,2,4,43,0
truth,V,2,5,43,0
truth,V,2,6,43,0
truth,V,2,7,43,0
truth,V,2,8,43,0
truth,V,2,9,43,0
truth,V,2,10,43,0
truth,V,2,11,43,0
truth,V,2,12,43,0
truth,V,2,13,43,0
truth,V,2,14,43,0
truth,V,2,15,43,0
truth,V,2,16,43,0
truth,V,2,17,43,0
truth,V,2,18,43,0
truth,V,2,19,43,0
truth,V,2,20,43,0
truth,V,2,21,43,0
truth,V,2,22,43,0
truth,V,2,23,43,0
truth,V,2,24,43,0
truth,V,2,25,43,0
truth,V,2,26,43,-0.04
truth,V,2,27,43,0.00166666666666667
truth,V,2,28,43,0.00166666666666667
truth,V,2,29,43,0.00166666666666667
truth,V,2,30,43,0.00166666666666667
truth,V,2,31,43,0.00166666666666667
truth,V,2,32,43,0.00166666666666667
truth,V,2,33,43,0.00166666666666667
truth,V,2,34,43,0.00166666666666667
truth,V,2,35,43,0.00166666666666667
truth,V,2,36,43,0.00166666666666667
truth,V,2,37,43,0.00166666666666667
truth,V,2,38,43,0.00166666666666667
truth,V,2,39,43,0.00166666666666667
truth,V,2,40,43,0.00166666666666667
truth,V,2,41,43,0.00166666666666667
truth,V,2,42,43,0.00166666666666667
truth,V,2,43,43,0.00166666666666667
truth,V,2,44,43,0.00166666666666667
truth,V,2,45,43,0.00166666666666667
truth,V,2,46,43,0.00166666666666667
truth,V,2,47,43,0.00166666666666667
truth,V,2,48,43,0.00166666666666667
truth,V,2,49,43,0.00166666666666667
truth,V,2,50,43,0.00166666666666667
truth,V,2,1,44,0
truth,V,2,2,44,0
truth,V,2,3,44,0
truth,V,2,4,44,0
truth,V,2,5,44,0
truth,V,2,6,44,0
truth,V,2,7,44,0
truth,V,2,8,44,0
truth,V,2,9,44,0
truth,V,2,10,44,0
truth,V,2,11,44,0
truth,V,2,12,44,0
truth,V,2,13,44,0
truth,V,2,14,44,0
truth,V,2,15,44,0
truth,V,2,16,44,0
truth,V,2,17,44,0
truth,V,2,18,44,0
truth,V,2,19,44,0
truth,V,2,20,44,0
truth,V,2,21,44,0
truth,V,2,22,44,0
truth,V,2,23,44,0
truth,V,2,24,44,0
truth,V,2,25,44,0
truth,V,2,26,44,-0.04
truth,V,2,27,44,0.00166666666666667
truth,V,2,28,44,0.00166666666666667
truth,V,2,29,44,0.00166666666666667
truth,V,2,30,44,0.00166666666666667
truth,V,2,31,44,0.00166666666666667
truth,V,2,32,44,0.00166666666666667
truth,V,2,33,44,0.00166666666666667
truth,V,2,34,44,0.00166666666666667
truth,V,2,35,44,0.00166666666666667
truth,V,2,36,44,0.00166666666666667
truth,V,2,37,44,0.00166666666666667
truth,V,2,38,44,0.00166666666666667
truth,V,2,39,44,0.00166666666666667
truth,V,2,40,44,0.00166666666666667
truth,V,2,41,44,0.00166666666666667
truth,V,2,42,44,0.00166666666666667
truth,V,2,43,44,0.00166666666666667
truth,V,2,44,44,0.00166666666666667
truth,V,2,45,44,0.00166666666666667
truth,V,2,46,44,0.00166666666666667
truth,V,2,47,44,0.00166666666666667
truth,V,2,48,44,0.00166666666666667
truth,V,2,49,44,0.00166666666666667
truth,V,2,50,44,0.00166666666666667
truth,V,2,1,45,0
truth,V,2,2,45,0
truth,V,2,3,45,0
truth,V,2,4,45,0
truth,V,2,5,45,0
truth,V,2,6,45,0
truth,V,2,7,45,0
truth,V,2,8,45,0
truth,V,2,9,45,0
truth,V,2,10,45,0
truth,V,2,11,45,0
truth,V,2,12,45,0
truth,V,2,13,45,0
truth,V,2,14,45,0
truth,V,2,15,45,0
truth,V,2,16,45,0
truth,V,2,17,45,0
truth,V,2,18,45,0
truth,V,2,19,45,0
truth,V,2,20,45,0
truth,V,2,21,45,0
truth,V,2,22,45,0
truth,V,2,23,45,0
truth,V,2,24,45,0
truth,V,2,25,45,0
truth,V,2,26,45,-0.04
truth,V,2,27,45,0.00166666666666667
truth,V,2,28,45,0.00166666666666667
truth,V,2,29,45,0.00166666666666667
truth,V,2,30,45,0.00166666666666667
truth,V,2,31,45,0.00166666666666667
truth,V,2,32,45,0.00166666666666667
truth,V,2,33,45,0.00166666666666667
truth,V,2,34,45,0.00166666666666667
truth,V,2,35,45,0.00166666666666667
truth,V,2,36,45,0.00166666666666667
truth,V,2,37,45,0.00166666666666667
truth,V,2,38,45,0.00166666666666667
truth,V,2,39,45,0.00166666666666667
truth,V,2,40,45,0.00166666666666667
truth,V,2,41,45,0.00166666666666667
truth,V,2,42,45,0.00166666666666667
truth,V,2,43,45,0.00166666666666667
truth,V,2,44,45,0.00166666666666667
truth,V,2,45,45,0.00166666666666667
truth,V,2,46,45,0.00166666666666667
truth,V,2,47,45,0.00166666666666667
truth,V,2,48,45,0.00166666666666667
truth,V,2,49,45,0.00166666666666667
truth,V,2,50,45,0.00166666666666667
truth,V,2,1,46,0
truth,V,2,2,46,0
truth,V,2,3,46,0
truth,V,2,4,46,0
truth,V,2,5,46,0
truth,V,2,6,46,0
truth,V,2,7,46,0
truth,V,2,8,46,0
truth,V,2,9,46,0
truth,V,2,10,46,0
truth,V,2,11,46,0
truth,V,2,12,46,0
truth,V,2,13,46,0
truth,V,2,14,46,0
truth,V,2,15,46,0
truth,V,2,16,46,0
truth,V,2,17,46,0
truth,V,2,18,46,0
truth,V,2,19,46,0
truth,V,2,20,46,0
truth,V,2,21,46,0
truth,V,2,22,46,0
truth,V,2,23,46,0
truth,V,2,24,46,0
truth,V,2,25,46,0
truth,V,2,26,46,-0.04
truth,V,2,27,46,0.00166666666666667
truth,V,2,28,46,0.00166666666666667
truth,V,2,29,46,0.00166666666666667
truth,V,2,30,46,0.00166666666666667
truth,V,2,31,46,0.00166666666666667
truth,V,2,32,46,0.00166666666666667
truth,V,2,33,46,0.00166666666666667
truth,V,2,34,46,0.00166666666666667
truth,V,2,35,46,0.00166666666666667
truth,V,2,36,46,0.00166666666666667
truth,V,2,37,46,0.00166666666666667
truth,V,2,38,46,0.00166666666666667
truth,V,2,39,46,0.00166666666666667
truth,V,2,40,46,0.00166666666666667
truth,V,2,41,46,0.00166666666666667
truth,V,2,42,46,0.00166666666666667
truth,V,2,43,46,0.00166666666666667
truth,V,2,44,46,0.00166666666666667
truth,V,2,45,46,0.00166666666666667
truth,V,2,46,46,0.00166666666666667
truth,V,2,47,46,0.00166666666666667
truth,V,2,48,46,0.00166666666666667
truth,V,2,49,46,0.00166666666666667
truth,V,2,50,46,0.00166666666666667
truth,V,2,1,47,0
truth,V,2,2,47,0
truth,V,2,3,47,0
truth,V,2,4,47,0
truth,V,2,5,47,0
truth,V,2,6,47,0
truth,V,2,7,47,0
truth,V,2,8,47,0
truth,V,2,9,47,0
truth,V,2,10,47,0
truth,V,2,11,47,0
truth,V,2,12,47,0
truth,V,2,13,47,0
truth,V,2,14,47,0
truth,V,2,15,47,0
truth,V,2,16,47,0
truth,V,2,17,47,0
truth,V,2,18,47,0
truth,V,2,19,47,0
truth,V,2,20,47,0
truth,V,2,21,47,0
truth,V,2,22,47,0
truth,V,2,23,47,0
truth,V,2,24,47,0
truth,V,2,25,47,0
truth,V,2,26,47,-0.04
truth,V,2,27,47,0.00166666666666667
truth,V,2,28,47,0.00166666666666667
truth,V,2,29,47,0.00166666666666667
truth,V,2,30,47,0.00166666666666667
truth,V,2,31,47,0.00166666666666667
truth,V,2,32,47,0.00166666666666667
truth,V,2,33,47,0.00166666666666667
truth,V,2,34,47,0.00166666666666667
truth,V,2,35,47,0.00166666666666667
truth,V,2,36,47,0.00166666666666667
truth,V,2,37,47,0.00166666666666667
truth,V,2,38,47,0.00166666666666667
truth,V,2,39,47,0.00166666666666667
truth,V,2,40,47,0.00166666666666667
truth,V,2,41,47,0.00166666666666667
truth,V,2,42,47,0.00166666666666667
truth,V,2,43,47,0.00166666666666667
truth,V,2,44,47,0.00166666666666667
truth,V,2,45,47,0.00166666666666667
truth,V,2,46,47,0.00166666666666667
truth,V,2,47,47,0.00166666666666667
truth,V,2,48,47,0.00166666666666667
truth,V,2,49,47,0.00166666666666667
truth,V,2,50,47,0.00166666666666667
truth,V,2,1,48,0
truth,V,2,2,48,0
truth,V,2,3,48,0
truth,V,2,4,48,0
truth,V,2,5,48,0
truth,V,2,6,48,0
truth,V,2,7,48,0
truth,V,2,8,48,0
truth,V,2,9,48,0
truth,V,2,10,48,0
truth,V,2,11,48,0
truth,V,2,12,48,0
truth,V,2,13,48,0
truth,V,2,14,48,0
truth,V,2,15,48,0
truth,V,2,16,48,0
truth,V,2,17,48,0
truth,V,2,18,48,0
truth,V,2,19,48,0
truth,V,2,20,48,0
truth,V,2,21,48,0
truth,V,2,22,48,0
truth,V,2,23,48,0
truth,V,2,24,48,0
truth,V,2,25,48,0
truth,V,2,26,48,-0.04
truth,V,2,27,48,0.00166666666666667
truth,V,2,28,48,0.00166666666666667
truth,V,2,29,48,0.00166666666666667
truth,V,2,30,48,0.00166666666666667
truth,V,2,31,48,0.00166666666666667
truth,V,2,32,48,0.00166666666666667
truth,V,2,33,48,0.00166666666666667
truth,V,2,34,48,0.00166666666666667
truth,V,2,35,48,0.00166666666666667
truth,V,2,36,48,0.00166666666666667
truth,V,2,37,48,0.00166666666666667
truth,V,2,38,48,0.00166666666666667
truth,V,2,39,48,0.00166666666666667
truth,V,2,40,48,0.00166666666666667
truth,V,2,41,48,0.00166666666666667
truth,V,2,42,48,0.00166666666666667
truth,V,2,43,48,0.00166666666666667
truth,V,2,44,48,0.00166666666666667
truth,V,2,45,48,0.00166666666666667
truth,V,2,46,48,0.00166666666666667
truth,V,2,47,48,0.00166666666666667
truth,V,2,48,48,0.00166666666666667
truth,V,2,49,48,0.00166666666666667
truth,V,2,50,48,0.00166666666666667
truth,V,2,1,49,0
truth,V,2,2,49,0
truth,V,2,3,49,0
truth,V,2,4,49,0
truth,V,2,5,49,0
truth,V,2,6,49,0
truth,V,2,7,49,0
truth,V,2,8,49,0
truth,V,2,9,49,0
truth,V,2,10,49,0
truth,V,2,11,49,0
truth,V,2,12,49,0
truth,V,2,13,49,0
truth,V,2,14,49,0
truth,V,2,15,49,0
truth,V,2,16,49,0
truth,V,2,17,49,0
truth,V,2,18,49,0
truth,V,2,19,49,0
truth,V,2,20,49,0
truth,V,2,21,49,0
truth,V,2,22,49,0
truth,V,2,23,49,0
truth,V,2,24,49,0
truth,V,2,25,49,0
truth,V,2,26,49,-0.04
truth,V,2,27,49,0.00166666666666667
truth,V,2,28,49,0.00166666666666667
truth,V,2,29,49,0.00166666666666667
truth,V,2,30,49,0.00166666666666667
truth,V,2,31,49,0.00166666666666667
truth,V,2,32,49,0.00166666666666667
truth,V,2,33,49,0.00166666666666667
truth,V,2,34,49,0.00166666666666667
truth,V,2,35,49,0.00166666666666667
truth,V,2,36,49,0.00166666666666667
truth,V,2,37,49,0.00166666666666667
truth,V,2,38,49,0.00166666666666667
truth,V,2,39,49,0.00166666666666667
truth,V,2,40,49,0.00166666666666667
truth,V,2,41,49,0.00166666666666667
truth,V,2,42,49,0.00166666666666667
truth,V,2,43,49,0.00166666666666667
truth,V,2,44,49,0.00166666666666667
truth,V,2,45,49,0.00166666666666667
truth,V,2,46,49,0.00166666666666667
truth,V,2,47,49,0.00166666666666667
truth,V,2,48,49,0.00166666666666667
truth,V,2,49,49,0.00166666666666667
truth,V,2,50,49,0.00166666666666667
truth,V,2,1,50,0
truth,V,2,2,50,0
truth,V,2,3,50,0
truth,V,2,4,50,0
truth,V,2,5,50,0
truth,V,2,6,50,0
truth,V,2,7,50,0
truth,V,2,8,50,0
truth,V,2,9,50,0
truth,V,2,10,50,0
truth,V,2,11,50,0
truth,V,2,12,50,0
truth,V,2,13,50,0
truth,V,2,14,50,0
truth,V,2,15,50,0
truth,V,2,16,50,0
truth,V,2,17,50,0
truth,V,2,18,50,0
truth,V,2,19,50,0
truth,V,2,20,50,0
truth,V,2,21,50,0
truth,V,2,22,50,0
truth,V,2,23,50,0
truth,V,2,24,50,0
truth,V,2,25,50,0
truth,V,2,26,50,-0.04
truth,V,2,27,50,0.00166666666666667
truth,V,2,28,50,0.00166666666666667
truth,V,2,29,50,0.00166666666666667
truth,V,2,30,50,0.00166666666666667
truth,V,2,31,50,0.00166666666666667
truth,V,2,32,50,0.00166666666666667
truth,V,2,33,50,0.00166666666666667
truth,V,2,34,50,0.00166666666666667
truth,V,2,35,50,0.00166666666666667
truth,V,2,36,50,0.00166666666666667
truth,V,2,37,50,0.00166666666666667
truth,V,2,38,50,0.00166666666666667
truth,V,2,39,50,0.00166666666666667
truth,V,2,40,50,0.00166666666666667
truth,V,2,41,50,0.00166666666666667
truth,V,2,42,50,0.00166666666666667
truth,V,2,43,50,0.00166666666666667
truth,V,2,44,50,0.00166666666666667
truth,V,2,45,50,0.00166666666666667
truth,V,2,46,50,0.00166666666666667
truth,V,2,47,50,0.00166666666666667
truth,V,2,48,50,0.00166666666666667
truth,V,2,49,50,0.00166666666666667
truth,V,2,50,50,0.00166666666666667
truth,W,2,1,1,0.966666666666667
truth,W,2,2,1,-0.0333333333333333
truth,W,2,3,1,-0.0333333333333333
truth,W,2,4,1,-0.0333333333333333
truth,W,2,5,1,-0.0333333333333333
truth,W,2,6,1,-0.0333333333333333
truth,W,2,7,1,-0.0333333333333333
truth,W,2,8,1,-0.0333333333333333
truth,W,2,9,1,-0.0333333333333333
truth,W,2,10,1,-0.0333333333333333
truth,W,2,11,1,-0.0333333333333333
truth,W,2,12,1,-0.0333333333333333
truth,W,2,13,1,-0.0333333333333333
truth,W,2,14,1,-0.0333333333333333
truth,W,2,15,1,-0.0333333333333333
truth,W,2,16,1,-0.0333333333333333
truth,W,2,17,1,-0.0333333333333333
truth,W,2,18,1,-0.0333333333333333
truth,W,2,19,1,-0.0333333333333333
truth,W,2,20,1,-0.0333333333333333
truth,W,2,21,1,-0.0333333333333333
truth,W,2,22,1,-0.0333333333333333
truth,W,2,23,1,-0.0333333333333333
truth,W,2,24,1,-0.0333333333333333
truth,W,2,25,1,-0.0333333333333333
truth,W,2,26,1,-0.0333333333333333
truth,W,2,27,1,-0.0333333333333333
truth,W,2,28,1,-0.0333333333333333
truth,W,2,29,1,-0.0333333333333333
truth,W,2,30,1,-0.0333333333333333
truth,W,2,31,1,0
truth,W,2,32,1,0
truth,W,2,33,1,0
truth,W,2,34,1,0
truth,W,2,35,1,0
truth,W,2,36,1,0
truth,W,2,37,1,0
truth,W,2,38,1,0
truth,W,2,39,1,0
truth,W,2,40,1,0
truth,W,2,41,1,0
truth,W,2,42,1,0
truth,W,2,43,1,0
truth,W,2,44,1,0
truth,W,2,45,1,0
truth,W,2,46,1,0
truth,W,2,47,1,0
truth,W,2,48,1,0
truth,W,2,49,1,0
truth,W,2,50,1,0
truth,W,2,1,2,-0.0333333333333333
truth,W,2,2,2,0.00114942528735632
truth,W,2,3,2,0.00114942528735632
truth,W,2,4,2,0.00114942528735632
truth,W,2,5,2,0.00114942528735632
truth,W,2,6,2,0.00114942528735632
truth,W,2,7,2,0.00114942528735632
truth,W,2,8,2,0.00114942528735632
truth,W,2,9,2,0.00114942528735632
truth,W,2,10,2,0.00114942528735632
truth,W,2,11,2,0.00114942528735632
truth,W,2,12,2,0.00114942528735632
truth,W,2,13,2,0.00114942528735632
truth,W,2,14,2,0.00114942528735632
truth,W,2,15,2,0.00114942528735632
truth,W,2,16,2,0.00114942528735632
truth,W,2,17,2,0.00114942528735632
truth,W,2,18,2,0.00114942528735632
truth,W,2,19,2,0.00114942528735632
truth,W,2,20,2,0.00114942528735632
truth,W,2,21,2,0.00114942528735632
truth,W,2,22,2,0.00114942528735632
truth,W,2,23,2,0.00114942528735632
truth,W,2,24,2,0.00114942528735632
truth,W,2,25,2,0.00114942528735632
truth,W,2,26,2,0.00114942528735632
truth,W,2,27,2,0.00114942528735632
truth,W,2,28,2,0.00114942528735632
truth,W,2,29,2,0.00114942528735632
truth,W,2,30,2,0.00114942528735632
truth,W,2,31,2,0
truth,W,2,32,2,0
truth,W,2,33,2,0
truth,W,2,34,2,0
truth,W,2,35,2,0
truth,W,2,36,2,0
truth,W,2,37,2,0
truth,W,2,38,2,0
truth,W,2,39,2,0
truth,W,2,40,2,0
truth,W,2,41,2,0
truth,W,2,42,2,0
truth,W,2,43,2,0
truth,W,2,44,2,0
truth,W,2,45,2,0
truth,W,2,46,2,0
truth,W,2,47,2,0
truth,W,2,48,2,0
truth,W,2,49,2,0
truth,W,2,50,2,0
truth,W,2,1,3,-0.0333333333333333
truth,W,2,2,3,0.00114942528735632
truth,W,2,3,3,0.00114942528735632
truth,W,2,4,3,0.00114942528735632
truth,W,2,5,3,0.00114942528735632
truth,W,2,6,3,0.00114942528735632
truth,W,2,7,3,0.00114942528735632
truth,W,2,8,3,0.00114942528735632
truth,W,2,9,3,0.00114942528735632
truth,W,2,10,3,0.00114942528735632
truth,W,2,11,3,0.00114942528735632
truth,W,2,12,3,0.00114942528735632
truth,W,2,13,3,0.00114942528735632
truth,W,2,14,3,0.00114942528735632
truth,W,2,15,3,0.00114942528735632
truth,W,2,16,3,0.00114942528735632
truth,W,2,17,3,0.00114942528735632
truth,W,2,18,3,0.00114942528735632
truth,W,2,19,3,0.00114942528735632
truth,W,2,20,3,0.00114942528735632
truth,W,2,21,3,0.00114942528735632
truth,W,2,22,3,0.00114942528735632
truth,W,2,23,3,0.00114942528735632
truth,W,2,24,3,0.00114942528735632
truth,W,2,25,3,0.00114942528735632
truth,W,2,26,3,0.00114942528735632
truth,W,2,27,3,0.00114942528735632
truth,W,2,28,3,0.00114942528735632
truth,W,2,29,3,0.00114942528735632
truth,W,2,30,3,0.00114942528735632
truth,W,2,31,3,0
truth,W,2,32,3,0
truth,W,2,33,3,0
truth,W,2,34,3,0
truth,W,2,35,3,0
truth,W,2,36,3,0
truth,W,2,37,3,0
truth,W,2,38,3,0
truth,W,2,39,3,0
truth,W,2,40,3,0
truth,W,2,41,3,0
truth,W,2,42,3,0
truth,W,2,43,3,0
truth,W,2,44,3,0
truth,W,2,45,3,0
truth,W,2,46,3,0
truth,W,2,47,3,0
truth,W,2,48,3,0
truth,W,2,49,3,0
truth,W,2,50,3,0
truth,W,2,1,4,-0.0333333333333333
truth,W,2,2,4,0.00114942528735632
truth,W,2,3,4,0.00114942528735632
truth,W,2,4,4,0.00114942528735632
truth,W,2,5,4,0.00114942528735632
truth,W,2,6,4,0.00114942528735632
truth,W,2,7,4,0.00114942528735632
truth,W,2,8,4,0.00114942528735632
truth,W,2,9,4,0.00114942528735632
truth,W,2,10,4,0.00114942528735632
truth,W,2,11,4,0.00114942528735632
truth,W,2,12,4,0.00114942528735632
truth,W,2,13,4,0.00114942528735632
truth,W,2,14,4,0.00114942528735632
truth,W,2,15,4,0.00114942528735632
truth,W,2,16,4,0.00114942528735632
truth,W,2,17,4,0.00114942528735632
truth,W,2,18,4,0.00114942528735632
truth,W,2,19,4,0.00114942528735632
truth,W,2,20,4,0.00114942528735632
truth,W,2,21,4,0.00114942528735632
truth,W,2,22,4,0.00114942528735632
truth,W,2,23,4,0.00114942528735632
truth,W,2,24,4,0.00114942528735632
truth,W,2,25,4,0.00114942528735632
truth,W,2,26,4,0.00114942528735632
truth,W,2,27,4,0.00114942528735632
truth,W,2,28,4,0.00114942528735632
truth,W,2,29,4,0.00114942528735632
truth,W,2,30,4,0.00114942528735632
truth,W,2,31,4,0
truth,W,2,32,4,0
truth,W,2,33,4,0
truth,W,2,34,4,0
truth,W,2,35,4,0
truth,W,2,36,4,0
truth,W,2,37,4,0
truth,W,2,38,4,0
truth,W,2,39,4,0
truth,W,2,40,4,0
truth,W,2,41,4,0
truth,W,2,42,4,0
truth,W,2,43,4,0
truth,W,2,44,4,0
truth,W,2,45,4,0
truth,W,2,46,4,0
truth,W,2,47,4,0
truth,W,2,48,4,0
truth,W,2,49,4,0
truth,W,2,50,4,0
truth,W,2,1,5,-0.0333333333333333
truth,W,2,2,5,0.00114942528735632
truth,W,2,3,5,0.00114942528735632
truth,W,2,4,5,0.00114942528735632
truth,W,2,5,5,0.00114942528735632
truth,W,2,6,5,0.00114942528735632
truth,W,2,7,5,0.00114942528735632
truth,W,2,8,5,0.00114942528735632
truth,W,2,9,5,0.00114942528735632
truth,W,2,10,5,0.00114942528735632
truth,W,2,11,5,0.00114942528735632
truth,W,2,12,5,0.00114942528735632
truth,W,2,13,5,0.00114942528735632
truth,W,2,14,5,0.00114942528735632
truth,W,2,15,5,0.00114942528735632
truth,W,2,16,5,0.00114942528735632
truth,W,2,17,5,0.00114942528735632
truth,W,2,18,5,0.00114942528735632
truth,W,2,19,5,0.00114942528735632
truth,W,2,20,5,0.00114942528735632
truth,W,2,21,5,0.00114942528735632
truth,W,2,22,5,0.00114942528735632
truth,W,2,23,5,0.00114942528735632
truth,W,2,24,5,0.00114942528735632
truth,W,2,25,5,0.00114942528735632
truth,W,2,26,5,0.00114942528735632
truth,W,2,27,5,0.00114942528735632
truth,W,2,28,5,0.00114942528735632
truth,W,2,29,5,0.00114942528735632
truth,W,2,30,5,0.00114942528735632
truth,W,2,31,5,0
truth,W,2,32,5,0
truth,W,2,33,5,0
truth,W,2,34,5,0
truth,W,2,35,5,0
truth,W,2,36,5,0
truth,W,2,37,5,0
truth,W,2,38,5,0
truth,W,2,39,5,0
truth,W,2,40,5,0
truth,W,2,41,5,0
truth,W,2,42,5,0
truth,W,2,43,5,0
truth,W,2,44,5,0
truth,W,2,45,5,0
truth,W,2,46,5,0
truth,W,2,47,5,0
truth,W,2,48,5,0
truth,W,2,49,5,0
truth,W,2,50,5,0
truth,W,2,1,6,-0.0333333333333333
truth,W,2,2,6,0.00114942528735632
truth,W,2,3,6,0.00114942528735632
truth,W,2,4,6,0.00114942528735632
truth,W,2,5,6,0.00114942528735632
truth,W,2,6,6,0.00114942528735632
truth,W,2,7,6,0.00114942528735632
truth,W,2,8,6,0.00114942528735632
truth,W,2,9,6,0.00114942528735632
truth,W,2,10,6,0.00114942528735632
truth,W,2,11,6,0.00114942528735632
truth,W,2,12,6,0.00114942528735632
truth,W,2,13,6,0.00114942528735632
truth,W,2,14,6,0.00114942528735632
truth,W,2,15,6,0.00114942528735632
truth,W,2,16,6,0.00114942528735632
truth,W,2,17,6,0.00114942528735632
truth,W,2,18,6,0.00114942528735632
truth,W,2,19,6,0.00114942528735632
truth,W,2,20,6,0.00114942528735632
truth,W,2,21,6,0.00114942528735632
truth,W,2,22,6,0.00114942528735632
truth,W,2,23,6,0.00114942528735632
truth,W,2,24,6,0.00114942528735632
truth,W,2,25,6,0.00114942528735632
truth,W,2,26,6,0.00114942528735632
truth,W,2,27,6,0.00114942528735632
truth,W,2,28,6,0.00114942528735632
truth,W,2,29,6,0.00114942528735632
truth,W,2,30,6,0.00114942528735632
truth,W,2,31,6,0
truth,W,2,32,6,0
truth,W,2,33,6,0
truth,W,2,34,6,0
truth,W,2,35,6,0
truth,W,2,36,6,0
truth,W,2,37,6,0
truth,W,2,38,6,0
truth,W,2,39,6,0
truth,W,2,40,6,0
truth,W,2,41,6,0
truth,W,2,42,6,0
truth,W,2,43,6,0
truth,W,2,44,6,0
truth,W,2,45,6,0
truth,W,2,46,6,0
truth,W,2,47,6,0
truth,W,2,48,6,0
truth,W,2,49,6,0
truth,W,2,50,6,0
truth,W,2,1,7,-0.0333333333333333
truth,W,2,2,7,0.00114942528735632
truth,W,2,3,7,0.00114942528735632
truth,W,2,4,7,0.00114942528735632
